country,generation,age,suicides_no
Israel,Boomers,35-54 years,93
Israel,Boomers,35-54 years,42
Israel,Boomers,35-54 years,84
Israel,Boomers,35-54 years,31
Israel,Boomers,35-54 years,85
Israel,Boomers,35-54 years,23
Israel,Boomers,35-54 years,80
Israel,Boomers,35-54 years,14
Israel,Boomers,35-54 years,91
Israel,Boomers,35-54 years,32
Israel,Boomers,55-74 years,80
Israel,Boomers,55-74 years,30
Israel,Boomers,55-74 years,93
Israel,Boomers,55-74 years,24
Israel,Boomers,55-74 years,71
Israel,Boomers,55-74 years,23
Israel,Boomers,55-74 years,54
Israel,Boomers,55-74 years,24
Israel,Boomers,55-74 years,65
Israel,Boomers,55-74 years,17
Italy,Boomers,25-34 years,361
Italy,Boomers,25-34 years,106
Italy,Boomers,25-34 years,380
Italy,Boomers,25-34 years,97
Italy,Boomers,25-34 years,425
Italy,Boomers,25-34 years,99
Italy,Boomers,25-34 years,385
Italy,Boomers,25-34 years,115
Italy,Boomers,25-34 years,433
Italy,Boomers,25-34 years,138
Italy,Boomers,25-34 years,443
Italy,Boomers,25-34 years,132
Italy,Boomers,35-54 years,846
Italy,Boomers,25-34 years,448
Italy,Boomers,35-54 years,336
Italy,Boomers,25-34 years,142
Italy,Boomers,35-54 years,917
Italy,Boomers,25-34 years,486
Italy,Boomers,35-54 years,338
Italy,Boomers,25-34 years,111
Italy,Boomers,35-54 years,957
Italy,Boomers,25-34 years,527
Italy,Boomers,35-54 years,303
Italy,Boomers,25-34 years,130
Italy,Boomers,25-34 years,543
Italy,Boomers,35-54 years,883
Italy,Boomers,35-54 years,291
Italy,Boomers,25-34 years,140
Italy,Boomers,35-54 years,960
Italy,Boomers,35-54 years,310
Italy,Boomers,35-54 years,978
Italy,Boomers,35-54 years,328
Italy,Boomers,35-54 years,910
Italy,Boomers,35-54 years,302
Italy,Boomers,35-54 years,884
Italy,Boomers,35-54 years,298
Italy,Boomers,35-54 years,833
Italy,Boomers,35-54 years,280
Italy,Boomers,35-54 years,914
Italy,Boomers,35-54 years,313
Italy,Boomers,35-54 years,890
Italy,Boomers,35-54 years,300
Italy,Boomers,35-54 years,949
Italy,Boomers,35-54 years,277
Italy,Boomers,35-54 years,951
Italy,Boomers,35-54 years,306
Italy,Boomers,35-54 years,937
Italy,Boomers,35-54 years,285
Italy,Boomers,35-54 years,899
Italy,Boomers,35-54 years,265
Italy,Boomers,35-54 years,885
Italy,Boomers,35-54 years,298
Italy,Boomers,35-54 years,883
Italy,Boomers,35-54 years,295
Italy,Boomers,35-54 years,986
Italy,Boomers,35-54 years,295
Italy,Boomers,35-54 years,1058
Italy,Boomers,35-54 years,329
Italy,Boomers,55-74 years,1000
Italy,Boomers,55-74 years,294
Italy,Boomers,55-74 years,993
Italy,Boomers,55-74 years,317
Italy,Boomers,55-74 years,1039
Italy,Boomers,55-74 years,333
Italy,Boomers,55-74 years,947
Italy,Boomers,55-74 years,275
Italy,Boomers,55-74 years,934
Italy,Boomers,55-74 years,303
Jamaica,Boomers,25-34 years,1
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,1
Jamaica,Boomers,25-34 years,1
Jamaica,Boomers,25-34 years,1
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,25-34 years,0
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,2
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,1
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,2
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,14
Jamaica,Boomers,35-54 years,5
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,35-54 years,9
Jamaica,Boomers,35-54 years,0
Jamaica,Boomers,55-74 years,11
Jamaica,Boomers,55-74 years,1
Japan,Boomers,25-34 years,1982
Japan,Boomers,25-34 years,817
Japan,Boomers,25-34 years,2057
Japan,Boomers,25-34 years,936
Japan,Boomers,25-34 years,1904
Japan,Boomers,25-34 years,782
Japan,Boomers,25-34 years,1736
Japan,Boomers,25-34 years,721
Japan,Boomers,25-34 years,1582
Japan,Boomers,25-34 years,725
Japan,Boomers,25-34 years,1462
Japan,Boomers,25-34 years,698
Japan,Boomers,35-54 years,4935
Japan,Boomers,25-34 years,1419
Japan,Boomers,35-54 years,2039
Japan,Boomers,25-34 years,637
Japan,Boomers,35-54 years,5269
Japan,Boomers,25-34 years,1501
Japan,Boomers,35-54 years,1998
Japan,Boomers,25-34 years,633
Japan,Boomers,35-54 years,5472
Japan,Boomers,25-34 years,1473
Japan,Boomers,35-54 years,1955
Japan,Boomers,25-34 years,598
Japan,Boomers,35-54 years,5439
Japan,Boomers,25-34 years,1631
Japan,Boomers,35-54 years,1846
Japan,Boomers,25-34 years,670
Japan,Boomers,35-54 years,5507
Japan,Boomers,35-54 years,1984
Japan,Boomers,35-54 years,5725
Japan,Boomers,35-54 years,1944
Japan,Boomers,35-54 years,5984
Japan,Boomers,35-54 years,2045
Japan,Boomers,35-54 years,8384
Japan,Boomers,35-54 years,2385
Japan,Boomers,35-54 years,8340
Japan,Boomers,35-54 years,2313
Japan,Boomers,35-54 years,8023
Japan,Boomers,35-54 years,2172
Japan,Boomers,35-54 years,7913
Japan,Boomers,35-54 years,2148
Japan,Boomers,35-54 years,8202
Japan,Boomers,35-54 years,2187
Japan,Boomers,35-54 years,8948
Japan,Boomers,35-54 years,2227
Japan,Boomers,35-54 years,8056
Japan,Boomers,35-54 years,2045
Japan,Boomers,35-54 years,8073
Japan,Boomers,35-54 years,2114
Japan,Boomers,35-54 years,7436
Japan,Boomers,35-54 years,2193
Japan,Boomers,35-54 years,7599
Japan,Boomers,35-54 years,2303
Japan,Boomers,35-54 years,7344
Japan,Boomers,35-54 years,2237
Japan,Boomers,35-54 years,7799
Japan,Boomers,35-54 years,2328
Japan,Boomers,55-74 years,6858
Japan,Boomers,55-74 years,2883
Japan,Boomers,55-74 years,6134
Japan,Boomers,55-74 years,2636
Japan,Boomers,55-74 years,5908
Japan,Boomers,55-74 years,2604
Japan,Boomers,55-74 years,5477
Japan,Boomers,55-74 years,2512
Japan,Boomers,55-74 years,5241
Japan,Boomers,55-74 years,2292
Kazakhstan,Boomers,25-34 years,602
Kazakhstan,Boomers,25-34 years,104
Kazakhstan,Boomers,35-54 years,866
Kazakhstan,Boomers,25-34 years,621
Kazakhstan,Boomers,35-54 years,185
Kazakhstan,Boomers,25-34 years,104
Kazakhstan,Boomers,35-54 years,925
Kazakhstan,Boomers,25-34 years,676
Kazakhstan,Boomers,35-54 years,217
Kazakhstan,Boomers,25-34 years,132
Kazakhstan,Boomers,35-54 years,1146
Kazakhstan,Boomers,25-34 years,772
Kazakhstan,Boomers,35-54 years,219
Kazakhstan,Boomers,25-34 years,119
Kazakhstan,Boomers,35-54 years,1246
Kazakhstan,Boomers,25-34 years,735
Kazakhstan,Boomers,35-54 years,198
Kazakhstan,Boomers,25-34 years,128
Kazakhstan,Boomers,35-54 years,1523
Kazakhstan,Boomers,35-54 years,216
Kazakhstan,Boomers,35-54 years,1630
Kazakhstan,Boomers,35-54 years,223
Kazakhstan,Boomers,35-54 years,1577
Kazakhstan,Boomers,35-54 years,216
Kazakhstan,Boomers,35-54 years,1459
Kazakhstan,Boomers,35-54 years,205
Kazakhstan,Boomers,35-54 years,1331
Kazakhstan,Boomers,35-54 years,198
Kazakhstan,Boomers,35-54 years,1527
Kazakhstan,Boomers,35-54 years,234
Kazakhstan,Boomers,35-54 years,1519
Kazakhstan,Boomers,35-54 years,197
Kazakhstan,Boomers,35-54 years,1414
Kazakhstan,Boomers,35-54 years,198
Kazakhstan,Boomers,35-54 years,1386
Kazakhstan,Boomers,35-54 years,202
Kazakhstan,Boomers,35-54 years,1427
Kazakhstan,Boomers,35-54 years,208
Kazakhstan,Boomers,35-54 years,1225
Kazakhstan,Boomers,35-54 years,177
Kazakhstan,Boomers,35-54 years,1225
Kazakhstan,Boomers,35-54 years,190
Kazakhstan,Boomers,35-54 years,1275
Kazakhstan,Boomers,35-54 years,210
Kazakhstan,Boomers,35-54 years,1178
Kazakhstan,Boomers,35-54 years,217
Kazakhstan,Boomers,35-54 years,1181
Kazakhstan,Boomers,35-54 years,192
Kazakhstan,Boomers,55-74 years,358
Kazakhstan,Boomers,55-74 years,78
Kazakhstan,Boomers,55-74 years,368
Kazakhstan,Boomers,55-74 years,93
Kazakhstan,Boomers,55-74 years,393
Kazakhstan,Boomers,55-74 years,89
Kazakhstan,Boomers,55-74 years,343
Kazakhstan,Boomers,55-74 years,69
Kazakhstan,Boomers,55-74 years,363
Kazakhstan,Boomers,55-74 years,65
Kiribati,Boomers,25-34 years,1
Kiribati,Boomers,35-54 years,1
Kiribati,Boomers,25-34 years,1
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,1
Kiribati,Boomers,25-34 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,25-34 years,0
Kiribati,Boomers,35-54 years,3
Kiribati,Boomers,25-34 years,2
Kiribati,Boomers,25-34 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,3
Kiribati,Boomers,25-34 years,2
Kiribati,Boomers,25-34 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,1
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,1
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,1
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kiribati,Boomers,35-54 years,0
Kuwait,Boomers,25-34 years,5
Kuwait,Boomers,25-34 years,2
Kuwait,Boomers,25-34 years,3
Kuwait,Boomers,25-34 years,5
Kuwait,Boomers,25-34 years,6
Kuwait,Boomers,25-34 years,1
Kuwait,Boomers,25-34 years,4
Kuwait,Boomers,25-34 years,6
Kuwait,Boomers,35-54 years,4
Kuwait,Boomers,35-54 years,2
Kuwait,Boomers,25-34 years,7
Kuwait,Boomers,35-54 years,5
Kuwait,Boomers,25-34 years,8
Kuwait,Boomers,35-54 years,7
Kuwait,Boomers,35-54 years,7
Kuwait,Boomers,35-54 years,2
Kuwait,Boomers,35-54 years,6
Kuwait,Boomers,35-54 years,0
Kuwait,Boomers,35-54 years,5
Kuwait,Boomers,35-54 years,3
Kuwait,Boomers,35-54 years,6
Kuwait,Boomers,35-54 years,8
Kuwait,Boomers,35-54 years,14
Kuwait,Boomers,35-54 years,5
Kuwait,Boomers,35-54 years,5
Kuwait,Boomers,35-54 years,2
Kuwait,Boomers,35-54 years,15
Kuwait,Boomers,35-54 years,2
Kuwait,Boomers,35-54 years,18
Kuwait,Boomers,35-54 years,4
Kuwait,Boomers,35-54 years,17
Kuwait,Boomers,35-54 years,3
Kuwait,Boomers,35-54 years,17
Kuwait,Boomers,35-54 years,7
Kuwait,Boomers,35-54 years,17
Kuwait,Boomers,35-54 years,1
Kuwait,Boomers,35-54 years,14
Kuwait,Boomers,35-54 years,3
Kuwait,Boomers,35-54 years,6
Kuwait,Boomers,35-54 years,9
Kuwait,Boomers,35-54 years,14
Kuwait,Boomers,35-54 years,5
Kuwait,Boomers,35-54 years,22
Kuwait,Boomers,35-54 years,6
Kuwait,Boomers,55-74 years,2
Kuwait,Boomers,55-74 years,0
Kuwait,Boomers,55-74 years,2
Kuwait,Boomers,55-74 years,1
Kuwait,Boomers,55-74 years,3
Kuwait,Boomers,55-74 years,0
Kuwait,Boomers,55-74 years,3
Kuwait,Boomers,55-74 years,1
Kyrgyzstan,Boomers,25-34 years,99
Kyrgyzstan,Boomers,25-34 years,23
Kyrgyzstan,Boomers,35-54 years,138
Kyrgyzstan,Boomers,25-34 years,120
Kyrgyzstan,Boomers,35-54 years,26
Kyrgyzstan,Boomers,25-34 years,16
Kyrgyzstan,Boomers,35-54 years,135
Kyrgyzstan,Boomers,25-34 years,86
Kyrgyzstan,Boomers,35-54 years,21
Kyrgyzstan,Boomers,25-34 years,19
Kyrgyzstan,Boomers,35-54 years,168
Kyrgyzstan,Boomers,25-34 years,92
Kyrgyzstan,Boomers,35-54 years,31
Kyrgyzstan,Boomers,25-34 years,21
Kyrgyzstan,Boomers,35-54 years,174
Kyrgyzstan,Boomers,25-34 years,116
Kyrgyzstan,Boomers,35-54 years,25
Kyrgyzstan,Boomers,25-34 years,10
Kyrgyzstan,Boomers,35-54 years,180
Kyrgyzstan,Boomers,35-54 years,35
Kyrgyzstan,Boomers,35-54 years,142
Kyrgyzstan,Boomers,35-54 years,17
Kyrgyzstan,Boomers,35-54 years,143
Kyrgyzstan,Boomers,35-54 years,24
Kyrgyzstan,Boomers,35-54 years,127
Kyrgyzstan,Boomers,35-54 years,24
Kyrgyzstan,Boomers,35-54 years,178
Kyrgyzstan,Boomers,35-54 years,22
Kyrgyzstan,Boomers,35-54 years,147
Kyrgyzstan,Boomers,35-54 years,34
Kyrgyzstan,Boomers,35-54 years,175
Kyrgyzstan,Boomers,35-54 years,30
Kyrgyzstan,Boomers,35-54 years,190
Kyrgyzstan,Boomers,35-54 years,40
Kyrgyzstan,Boomers,35-54 years,154
Kyrgyzstan,Boomers,35-54 years,27
Kyrgyzstan,Boomers,35-54 years,144
Kyrgyzstan,Boomers,35-54 years,33
Kyrgyzstan,Boomers,35-54 years,136
Kyrgyzstan,Boomers,35-54 years,23
Kyrgyzstan,Boomers,35-54 years,129
Kyrgyzstan,Boomers,35-54 years,22
Kyrgyzstan,Boomers,35-54 years,132
Kyrgyzstan,Boomers,35-54 years,31
Kyrgyzstan,Boomers,35-54 years,132
Kyrgyzstan,Boomers,35-54 years,32
Kyrgyzstan,Boomers,35-54 years,136
Kyrgyzstan,Boomers,35-54 years,21
Kyrgyzstan,Boomers,55-74 years,36
Kyrgyzstan,Boomers,55-74 years,9
Kyrgyzstan,Boomers,55-74 years,48
Kyrgyzstan,Boomers,55-74 years,10
Kyrgyzstan,Boomers,55-74 years,39
Kyrgyzstan,Boomers,55-74 years,8
Kyrgyzstan,Boomers,55-74 years,37
Kyrgyzstan,Boomers,55-74 years,11
Kyrgyzstan,Boomers,55-74 years,37
Kyrgyzstan,Boomers,55-74 years,7
Latvia,Boomers,35-54 years,339
Latvia,Boomers,35-54 years,81
Latvia,Boomers,35-54 years,305
Latvia,Boomers,35-54 years,72
Latvia,Boomers,35-54 years,295
Latvia,Boomers,35-54 years,57
Latvia,Boomers,35-54 years,309
Latvia,Boomers,35-54 years,61
Latvia,Boomers,35-54 years,255
Latvia,Boomers,35-54 years,61
Latvia,Boomers,35-54 years,265
Latvia,Boomers,35-54 years,39
Latvia,Boomers,35-54 years,252
Latvia,Boomers,35-54 years,42
Latvia,Boomers,35-54 years,229
Latvia,Boomers,35-54 years,43
Latvia,Boomers,35-54 years,204
Latvia,Boomers,35-54 years,35
Latvia,Boomers,35-54 years,191
Latvia,Boomers,35-54 years,23
Latvia,Boomers,35-54 years,182
Latvia,Boomers,35-54 years,32
Latvia,Boomers,35-54 years,167
Latvia,Boomers,35-54 years,22
Latvia,Boomers,35-54 years,143
Latvia,Boomers,35-54 years,26
Latvia,Boomers,35-54 years,161
Latvia,Boomers,35-54 years,25
Latvia,Boomers,35-54 years,167
Latvia,Boomers,35-54 years,33
Latvia,Boomers,55-74 years,99
Latvia,Boomers,55-74 years,21
Latvia,Boomers,55-74 years,97
Latvia,Boomers,55-74 years,18
Latvia,Boomers,55-74 years,92
Latvia,Boomers,55-74 years,23
Latvia,Boomers,55-74 years,93
Latvia,Boomers,55-74 years,20
Latvia,Boomers,55-74 years,94
Latvia,Boomers,55-74 years,30
Lithuania,Boomers,35-54 years,632
Lithuania,Boomers,35-54 years,113
Lithuania,Boomers,35-54 years,664
Lithuania,Boomers,35-54 years,129
Lithuania,Boomers,35-54 years,637
Lithuania,Boomers,35-54 years,109
Lithuania,Boomers,35-54 years,557
Lithuania,Boomers,35-54 years,107
Lithuania,Boomers,35-54 years,592
Lithuania,Boomers,35-54 years,97
Lithuania,Boomers,35-54 years,595
Lithuania,Boomers,35-54 years,121
Lithuania,Boomers,35-54 years,559
Lithuania,Boomers,35-54 years,113
Lithuania,Boomers,35-54 years,613
Lithuania,Boomers,35-54 years,74
Lithuania,Boomers,35-54 years,529
Lithuania,Boomers,35-54 years,111
Lithuania,Boomers,35-54 years,491
Lithuania,Boomers,35-54 years,98
Lithuania,Boomers,35-54 years,469
Lithuania,Boomers,35-54 years,84
Lithuania,Boomers,35-54 years,366
Lithuania,Boomers,35-54 years,70
Lithuania,Boomers,35-54 years,326
Lithuania,Boomers,35-54 years,60
Lithuania,Boomers,35-54 years,401
Lithuania,Boomers,35-54 years,65
Lithuania,Boomers,35-54 years,428
Lithuania,Boomers,35-54 years,65
Lithuania,Boomers,55-74 years,213
Lithuania,Boomers,55-74 years,68
Lithuania,Boomers,55-74 years,195
Lithuania,Boomers,55-74 years,45
Lithuania,Boomers,55-74 years,223
Lithuania,Boomers,55-74 years,41
Lithuania,Boomers,55-74 years,204
Lithuania,Boomers,55-74 years,47
Lithuania,Boomers,55-74 years,216
Lithuania,Boomers,55-74 years,55
Lithuania,Boomers,55-74 years,212
Lithuania,Boomers,55-74 years,45
Luxembourg,Boomers,25-34 years,6
Luxembourg,Boomers,25-34 years,3
Luxembourg,Boomers,25-34 years,7
Luxembourg,Boomers,25-34 years,4
Luxembourg,Boomers,25-34 years,10
Luxembourg,Boomers,25-34 years,3
Luxembourg,Boomers,25-34 years,15
Luxembourg,Boomers,25-34 years,3
Luxembourg,Boomers,25-34 years,9
Luxembourg,Boomers,25-34 years,3
Luxembourg,Boomers,25-34 years,9
Luxembourg,Boomers,25-34 years,2
Luxembourg,Boomers,35-54 years,17
Luxembourg,Boomers,25-34 years,9
Luxembourg,Boomers,35-54 years,12
Luxembourg,Boomers,25-34 years,1
Luxembourg,Boomers,35-54 years,10
Luxembourg,Boomers,35-54 years,9
Luxembourg,Boomers,25-34 years,5
Luxembourg,Boomers,25-34 years,4
Luxembourg,Boomers,35-54 years,22
Luxembourg,Boomers,25-34 years,6
Luxembourg,Boomers,35-54 years,5
Luxembourg,Boomers,25-34 years,2
Luxembourg,Boomers,35-54 years,22
Luxembourg,Boomers,25-34 years,9
Luxembourg,Boomers,35-54 years,4
Luxembourg,Boomers,25-34 years,2
Luxembourg,Boomers,35-54 years,17
Luxembourg,Boomers,35-54 years,8
Luxembourg,Boomers,35-54 years,22
Luxembourg,Boomers,35-54 years,10
Luxembourg,Boomers,35-54 years,23
Luxembourg,Boomers,35-54 years,5
Luxembourg,Boomers,35-54 years,22
Luxembourg,Boomers,35-54 years,5
Luxembourg,Boomers,35-54 years,20
Luxembourg,Boomers,35-54 years,9
Luxembourg,Boomers,35-54 years,15
Luxembourg,Boomers,35-54 years,3
Luxembourg,Boomers,35-54 years,19
Luxembourg,Boomers,35-54 years,0
Luxembourg,Boomers,35-54 years,16
Luxembourg,Boomers,35-54 years,10
Luxembourg,Boomers,35-54 years,14
Luxembourg,Boomers,35-54 years,4
Luxembourg,Boomers,35-54 years,19
Luxembourg,Boomers,35-54 years,8
Luxembourg,Boomers,35-54 years,16
Luxembourg,Boomers,35-54 years,6
Luxembourg,Boomers,35-54 years,22
Luxembourg,Boomers,35-54 years,12
Luxembourg,Boomers,35-54 years,25
Luxembourg,Boomers,35-54 years,9
Luxembourg,Boomers,35-54 years,20
Luxembourg,Boomers,35-54 years,3
Luxembourg,Boomers,35-54 years,16
Luxembourg,Boomers,35-54 years,7
Luxembourg,Boomers,55-74 years,7
Luxembourg,Boomers,55-74 years,3
Luxembourg,Boomers,55-74 years,10
Luxembourg,Boomers,55-74 years,3
Luxembourg,Boomers,55-74 years,9
Luxembourg,Boomers,55-74 years,8
Luxembourg,Boomers,55-74 years,18
Luxembourg,Boomers,55-74 years,5
Luxembourg,Boomers,55-74 years,16
Luxembourg,Boomers,55-74 years,9
Macau,Boomers,35-54 years,6
Macau,Boomers,25-34 years,3
Macau,Boomers,35-54 years,4
Macau,Boomers,25-34 years,2
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,1
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,3
Maldives,Boomers,35-54 years,1
Maldives,Boomers,35-54 years,1
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,35-54 years,0
Maldives,Boomers,55-74 years,0
Maldives,Boomers,55-74 years,0
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,1
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,3
Malta,Boomers,25-34 years,1
Malta,Boomers,25-34 years,4
Malta,Boomers,25-34 years,2
Malta,Boomers,25-34 years,1
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,3
Malta,Boomers,35-54 years,3
Malta,Boomers,35-54 years,1
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,4
Malta,Boomers,35-54 years,3
Malta,Boomers,35-54 years,1
Malta,Boomers,25-34 years,0
Malta,Boomers,25-34 years,4
Malta,Boomers,35-54 years,4
Malta,Boomers,35-54 years,2
Malta,Boomers,25-34 years,1
Malta,Boomers,25-34 years,3
Malta,Boomers,35-54 years,5
Malta,Boomers,35-54 years,2
Malta,Boomers,25-34 years,0
Malta,Boomers,35-54 years,4
Malta,Boomers,35-54 years,4
Malta,Boomers,35-54 years,1
Malta,Boomers,35-54 years,0
Malta,Boomers,35-54 years,4
Malta,Boomers,35-54 years,0
Malta,Boomers,35-54 years,6
Malta,Boomers,35-54 years,1
Malta,Boomers,35-54 years,11
Malta,Boomers,35-54 years,1
Malta,Boomers,35-54 years,10
Malta,Boomers,35-54 years,3
Malta,Boomers,35-54 years,9
Malta,Boomers,35-54 years,3
Malta,Boomers,35-54 years,5
Malta,Boomers,35-54 years,2
Malta,Boomers,35-54 years,4
Malta,Boomers,35-54 years,1
Malta,Boomers,35-54 years,6
Malta,Boomers,35-54 years,4
Malta,Boomers,35-54 years,8
Malta,Boomers,35-54 years,2
Malta,Boomers,35-54 years,8
Malta,Boomers,35-54 years,3
Malta,Boomers,35-54 years,12
Malta,Boomers,35-54 years,0
Malta,Boomers,35-54 years,5
Malta,Boomers,35-54 years,2
Malta,Boomers,35-54 years,10
Malta,Boomers,35-54 years,0
Malta,Boomers,55-74 years,4
Malta,Boomers,55-74 years,0
Malta,Boomers,55-74 years,8
Malta,Boomers,55-74 years,2
Malta,Boomers,55-74 years,4
Malta,Boomers,55-74 years,0
Malta,Boomers,55-74 years,5
Malta,Boomers,55-74 years,1
Malta,Boomers,55-74 years,8
Malta,Boomers,55-74 years,2
Mauritius,Boomers,25-34 years,19
Mauritius,Boomers,25-34 years,6
Mauritius,Boomers,25-34 years,7
Mauritius,Boomers,25-34 years,2
Mauritius,Boomers,25-34 years,21
Mauritius,Boomers,25-34 years,10
Mauritius,Boomers,25-34 years,28
Mauritius,Boomers,25-34 years,19
Mauritius,Boomers,25-34 years,41
Mauritius,Boomers,25-34 years,9
Mauritius,Boomers,25-34 years,26
Mauritius,Boomers,25-34 years,18
Mauritius,Boomers,25-34 years,37
Mauritius,Boomers,35-54 years,27
Mauritius,Boomers,25-34 years,11
Mauritius,Boomers,35-54 years,9
Mauritius,Boomers,35-54 years,47
Mauritius,Boomers,25-34 years,24
Mauritius,Boomers,35-54 years,14
Mauritius,Boomers,25-34 years,11
Mauritius,Boomers,25-34 years,30
Mauritius,Boomers,35-54 years,33
Mauritius,Boomers,25-34 years,16
Mauritius,Boomers,35-54 years,8
Mauritius,Boomers,25-34 years,41
Mauritius,Boomers,35-54 years,28
Mauritius,Boomers,25-34 years,8
Mauritius,Boomers,35-54 years,3
Mauritius,Boomers,35-54 years,49
Mauritius,Boomers,35-54 years,8
Mauritius,Boomers,35-54 years,41
Mauritius,Boomers,35-54 years,7
Mauritius,Boomers,35-54 years,40
Mauritius,Boomers,35-54 years,6
Mauritius,Boomers,35-54 years,46
Mauritius,Boomers,35-54 years,8
Mauritius,Boomers,35-54 years,57
Mauritius,Boomers,35-54 years,17
Mauritius,Boomers,35-54 years,40
Mauritius,Boomers,35-54 years,9
Mauritius,Boomers,35-54 years,33
Mauritius,Boomers,35-54 years,13
Mauritius,Boomers,35-54 years,43
Mauritius,Boomers,35-54 years,9
Mauritius,Boomers,35-54 years,24
Mauritius,Boomers,35-54 years,8
Mauritius,Boomers,35-54 years,34
Mauritius,Boomers,35-54 years,8
Mauritius,Boomers,35-54 years,39
Mauritius,Boomers,35-54 years,7
Mauritius,Boomers,35-54 years,37
Mauritius,Boomers,35-54 years,8
Mauritius,Boomers,35-54 years,38
Mauritius,Boomers,35-54 years,9
Mauritius,Boomers,35-54 years,23
Mauritius,Boomers,35-54 years,3
Mauritius,Boomers,35-54 years,46
Mauritius,Boomers,35-54 years,3
Mauritius,Boomers,55-74 years,11
Mauritius,Boomers,55-74 years,3
Mauritius,Boomers,55-74 years,14
Mauritius,Boomers,55-74 years,2
Mauritius,Boomers,55-74 years,12
Mauritius,Boomers,55-74 years,1
Mauritius,Boomers,55-74 years,6
Mauritius,Boomers,55-74 years,2
Mauritius,Boomers,55-74 years,9
Mauritius,Boomers,55-74 years,4
Mauritius,Boomers,55-74 years,12
Mauritius,Boomers,55-74 years,2
Mexico,Boomers,25-34 years,340
Mexico,Boomers,25-34 years,61
Mexico,Boomers,25-34 years,388
Mexico,Boomers,25-34 years,70
Mexico,Boomers,25-34 years,382
Mexico,Boomers,25-34 years,64
Mexico,Boomers,25-34 years,361
Mexico,Boomers,25-34 years,59
Mexico,Boomers,25-34 years,369
Mexico,Boomers,25-34 years,64
Mexico,Boomers,25-34 years,387
Mexico,Boomers,25-34 years,57
Mexico,Boomers,25-34 years,430
Mexico,Boomers,35-54 years,440
Mexico,Boomers,25-34 years,72
Mexico,Boomers,35-54 years,75
Mexico,Boomers,25-34 years,484
Mexico,Boomers,35-54 years,482
Mexico,Boomers,25-34 years,84
Mexico,Boomers,35-54 years,66
Mexico,Boomers,25-34 years,488
Mexico,Boomers,35-54 years,546
Mexico,Boomers,35-54 years,83
Mexico,Boomers,25-34 years,64
Mexico,Boomers,25-34 years,550
Mexico,Boomers,35-54 years,554
Mexico,Boomers,35-54 years,88
Mexico,Boomers,25-34 years,71
Mexico,Boomers,35-54 years,580
Mexico,Boomers,35-54 years,89
Mexico,Boomers,35-54 years,638
Mexico,Boomers,35-54 years,103
Mexico,Boomers,35-54 years,689
Mexico,Boomers,35-54 years,97
Mexico,Boomers,35-54 years,676
Mexico,Boomers,35-54 years,95
Mexico,Boomers,35-54 years,668
Mexico,Boomers,35-54 years,114
Mexico,Boomers,35-54 years,755
Mexico,Boomers,35-54 years,111
Mexico,Boomers,35-54 years,765
