country,generation,age,suicides_no
Saint Vincent and Grenadines,Millenials,15-24 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,2
Saint Vincent and Grenadines,Millenials,15-24 years,2
Saint Vincent and Grenadines,Millenials,15-24 years,1
Saint Vincent and Grenadines,Millenials,25-34 years,0
Saint Vincent and Grenadines,Millenials,15-24 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,0
Saint Vincent and Grenadines,Millenials,15-24 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,1
Saint Vincent and Grenadines,Millenials,15-24 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,0
Saint Vincent and Grenadines,Millenials,15-24 years,0
Saint Vincent and Grenadines,Millenials,15-24 years,1
Saint Vincent and Grenadines,Millenials,15-24 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,0
Saint Vincent and Grenadines,Millenials,25-34 years,0
San Marino,Millenials,5-14 years,0
San Marino,Millenials,5-14 years,0
San Marino,Millenials,5-14 years,0
San Marino,Millenials,5-14 years,0
San Marino,Millenials,15-24 years,0
San Marino,Millenials,5-14 years,0
San Marino,Millenials,15-24 years,0
San Marino,Millenials,5-14 years,0
Serbia,Millenials,5-14 years,3
Serbia,Millenials,5-14 years,1
Serbia,Millenials,5-14 years,3
Serbia,Millenials,5-14 years,3
Serbia,Millenials,5-14 years,5
Serbia,Millenials,5-14 years,4
Serbia,Millenials,15-24 years,71
Serbia,Millenials,15-24 years,12
Serbia,Millenials,5-14 years,4
Serbia,Millenials,5-14 years,0
Serbia,Millenials,15-24 years,69
Serbia,Millenials,15-24 years,13
Serbia,Millenials,5-14 years,4
Serbia,Millenials,5-14 years,0
Serbia,Millenials,15-24 years,64
Serbia,Millenials,15-24 years,16
Serbia,Millenials,5-14 years,0
Serbia,Millenials,5-14 years,0
Serbia,Millenials,15-24 years,55
Serbia,Millenials,15-24 years,8
Serbia,Millenials,5-14 years,1
Serbia,Millenials,5-14 years,0
Serbia,Millenials,15-24 years,45
Serbia,Millenials,15-24 years,12
Serbia,Millenials,5-14 years,3
Serbia,Millenials,5-14 years,0
Serbia,Millenials,15-24 years,52
Serbia,Millenials,15-24 years,14
Serbia,Millenials,5-14 years,2
Serbia,Millenials,5-14 years,0
Serbia,Millenials,15-24 years,60
Serbia,Millenials,15-24 years,12
Serbia,Millenials,15-24 years,41
Serbia,Millenials,15-24 years,14
Serbia,Millenials,15-24 years,38
Serbia,Millenials,15-24 years,8
Serbia,Millenials,15-24 years,29
Serbia,Millenials,15-24 years,6
Serbia,Millenials,25-34 years,77
Serbia,Millenials,15-24 years,28
Serbia,Millenials,25-34 years,21
Serbia,Millenials,15-24 years,11
Serbia,Millenials,25-34 years,85
Serbia,Millenials,15-24 years,33
Serbia,Millenials,25-34 years,17
Serbia,Millenials,15-24 years,9
Serbia,Millenials,25-34 years,73
Serbia,Millenials,15-24 years,29
Serbia,Millenials,25-34 years,24
Serbia,Millenials,15-24 years,2
Serbia,Millenials,25-34 years,73
Serbia,Millenials,15-24 years,32
Serbia,Millenials,25-34 years,21
Serbia,Millenials,15-24 years,4
Serbia,Millenials,25-34 years,70
Serbia,Millenials,15-24 years,27
Serbia,Millenials,25-34 years,21
Serbia,Millenials,15-24 years,7
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,5-14 years,1
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,5-14 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,25-34 years,1
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,25-34 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,25-34 years,0
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,25-34 years,0
Seychelles,Millenials,25-34 years,3
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,25-34 years,0
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,25-34 years,1
Seychelles,Millenials,15-24 years,0
Seychelles,Millenials,25-34 years,0
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,15-24 years,1
Seychelles,Millenials,25-34 years,1
Seychelles,Millenials,25-34 years,0
Singapore,Millenials,5-14 years,4
Singapore,Millenials,5-14 years,0
Singapore,Millenials,5-14 years,2
Singapore,Millenials,5-14 years,1
Singapore,Millenials,5-14 years,1
Singapore,Millenials,5-14 years,0
Singapore,Millenials,5-14 years,2
Singapore,Millenials,5-14 years,1
Singapore,Millenials,5-14 years,2
Singapore,Millenials,5-14 years,0
Singapore,Millenials,5-14 years,3
Singapore,Millenials,5-14 years,1
Singapore,Millenials,5-14 years,3
Singapore,Millenials,5-14 years,1
Singapore,Millenials,5-14 years,3
Singapore,Millenials,5-14 years,0
Singapore,Millenials,5-14 years,3
Singapore,Millenials,5-14 years,2
Singapore,Millenials,5-14 years,5
Singapore,Millenials,5-14 years,1
Singapore,Millenials,15-24 years,21
Singapore,Millenials,15-24 years,16
Singapore,Millenials,5-14 years,3
Singapore,Millenials,5-14 years,2
Singapore,Millenials,15-24 years,20
Singapore,Millenials,15-24 years,15
Singapore,Millenials,5-14 years,0
Singapore,Millenials,5-14 years,0
Singapore,Millenials,15-24 years,24
Singapore,Millenials,15-24 years,13
Singapore,Millenials,5-14 years,2
Singapore,Millenials,5-14 years,2
Singapore,Millenials,15-24 years,13
Singapore,Millenials,15-24 years,10
Singapore,Millenials,5-14 years,4
Singapore,Millenials,5-14 years,1
Singapore,Millenials,15-24 years,16
Singapore,Millenials,15-24 years,13
Singapore,Millenials,5-14 years,3
Singapore,Millenials,5-14 years,0
Singapore,Millenials,15-24 years,15
Singapore,Millenials,15-24 years,3
Singapore,Millenials,5-14 years,1
Singapore,Millenials,5-14 years,1
Singapore,Millenials,15-24 years,24
Singapore,Millenials,15-24 years,10
Singapore,Millenials,15-24 years,11
Singapore,Millenials,15-24 years,9
Singapore,Millenials,15-24 years,21
Singapore,Millenials,15-24 years,11
Singapore,Millenials,15-24 years,13
Singapore,Millenials,15-24 years,7
Singapore,Millenials,25-34 years,18
Singapore,Millenials,15-24 years,14
Singapore,Millenials,15-24 years,12
Singapore,Millenials,25-34 years,8
Singapore,Millenials,25-34 years,22
Singapore,Millenials,15-24 years,19
Singapore,Millenials,15-24 years,17
Singapore,Millenials,25-34 years,15
Singapore,Millenials,15-24 years,30
Singapore,Millenials,25-34 years,29
Singapore,Millenials,15-24 years,15
Singapore,Millenials,25-34 years,13
Singapore,Millenials,25-34 years,30
Singapore,Millenials,15-24 years,20
Singapore,Millenials,25-34 years,9
Singapore,Millenials,15-24 years,5
Singapore,Millenials,25-34 years,30
Singapore,Millenials,15-24 years,19
Singapore,Millenials,25-34 years,18
Singapore,Millenials,15-24 years,15
Slovakia,Millenials,5-14 years,2
Slovakia,Millenials,5-14 years,2
Slovakia,Millenials,5-14 years,2
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,5-14 years,4
Slovakia,Millenials,5-14 years,1
Slovakia,Millenials,5-14 years,5
Slovakia,Millenials,5-14 years,5
Slovakia,Millenials,5-14 years,8
Slovakia,Millenials,5-14 years,2
Slovakia,Millenials,5-14 years,1
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,5-14 years,2
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,5-14 years,5
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,5-14 years,3
Slovakia,Millenials,5-14 years,1
Slovakia,Millenials,15-24 years,61
Slovakia,Millenials,15-24 years,7
Slovakia,Millenials,5-14 years,3
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,15-24 years,52
Slovakia,Millenials,15-24 years,9
Slovakia,Millenials,5-14 years,2
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,15-24 years,52
Slovakia,Millenials,15-24 years,4
Slovakia,Millenials,5-14 years,3
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,15-24 years,54
Slovakia,Millenials,15-24 years,7
Slovakia,Millenials,5-14 years,1
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,15-24 years,57
Slovakia,Millenials,15-24 years,7
Slovakia,Millenials,5-14 years,1
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,15-24 years,0
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,15-24 years,0
Slovakia,Millenials,5-14 years,0
Slovakia,Millenials,15-24 years,0
Slovakia,Millenials,15-24 years,0
Slovakia,Millenials,15-24 years,42
Slovakia,Millenials,15-24 years,5
Slovakia,Millenials,15-24 years,40
Slovakia,Millenials,15-24 years,4
Slovakia,Millenials,15-24 years,42
Slovakia,Millenials,15-24 years,7
Slovakia,Millenials,25-34 years,74
Slovakia,Millenials,15-24 years,41
Slovakia,Millenials,25-34 years,5
Slovakia,Millenials,15-24 years,3
Slovakia,Millenials,25-34 years,78
Slovakia,Millenials,15-24 years,39
Slovakia,Millenials,15-24 years,10
Slovakia,Millenials,25-34 years,7
Slovakia,Millenials,25-34 years,60
Slovakia,Millenials,15-24 years,30
Slovakia,Millenials,25-34 years,13
Slovakia,Millenials,15-24 years,5
Slovenia,Millenials,5-14 years,3
Slovenia,Millenials,5-14 years,1
Slovenia,Millenials,5-14 years,2
Slovenia,Millenials,5-14 years,2
Slovenia,Millenials,5-14 years,3
Slovenia,Millenials,5-14 years,1
Slovenia,Millenials,5-14 years,4
Slovenia,Millenials,5-14 years,1
Slovenia,Millenials,5-14 years,4
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,5-14 years,1
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,15-24 years,36
Slovenia,Millenials,15-24 years,10
Slovenia,Millenials,5-14 years,2
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,15-24 years,25
Slovenia,Millenials,15-24 years,3
Slovenia,Millenials,5-14 years,1
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,15-24 years,35
Slovenia,Millenials,15-24 years,9
Slovenia,Millenials,5-14 years,1
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,15-24 years,30
Slovenia,Millenials,15-24 years,12
Slovenia,Millenials,5-14 years,2
Slovenia,Millenials,5-14 years,2
Slovenia,Millenials,15-24 years,29
Slovenia,Millenials,15-24 years,5
Slovenia,Millenials,5-14 years,1
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,15-24 years,21
Slovenia,Millenials,15-24 years,7
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,5-14 years,0
Slovenia,Millenials,15-24 years,15
Slovenia,Millenials,15-24 years,7
Slovenia,Millenials,15-24 years,28
Slovenia,Millenials,15-24 years,3
Slovenia,Millenials,15-24 years,18
Slovenia,Millenials,15-24 years,3
Slovenia,Millenials,15-24 years,25
Slovenia,Millenials,15-24 years,1
Slovenia,Millenials,15-24 years,21
Slovenia,Millenials,25-34 years,26
Slovenia,Millenials,25-34 years,7
Slovenia,Millenials,15-24 years,1
Slovenia,Millenials,25-34 years,28
Slovenia,Millenials,15-24 years,20
Slovenia,Millenials,25-34 years,9
Slovenia,Millenials,15-24 years,1
Slovenia,Millenials,25-34 years,36
Slovenia,Millenials,15-24 years,23
Slovenia,Millenials,25-34 years,8
Slovenia,Millenials,15-24 years,2
Slovenia,Millenials,25-34 years,33
Slovenia,Millenials,15-24 years,16
Slovenia,Millenials,15-24 years,3
Slovenia,Millenials,25-34 years,3
Slovenia,Millenials,25-34 years,29
Slovenia,Millenials,15-24 years,14
Slovenia,Millenials,25-34 years,5
Slovenia,Millenials,15-24 years,3
South Africa,Millenials,5-14 years,2
South Africa,Millenials,5-14 years,0
South Africa,Millenials,5-14 years,0
South Africa,Millenials,5-14 years,0
South Africa,Millenials,5-14 years,3
South Africa,Millenials,5-14 years,2
South Africa,Millenials,5-14 years,4
South Africa,Millenials,5-14 years,2
South Africa,Millenials,5-14 years,5
South Africa,Millenials,5-14 years,1
South Africa,Millenials,15-24 years,86
South Africa,Millenials,15-24 years,27
South Africa,Millenials,5-14 years,4
South Africa,Millenials,5-14 years,3
South Africa,Millenials,15-24 years,55
South Africa,Millenials,15-24 years,26
South Africa,Millenials,5-14 years,5
South Africa,Millenials,5-14 years,1
South Africa,Millenials,15-24 years,50
South Africa,Millenials,15-24 years,21
South Africa,Millenials,5-14 years,4
South Africa,Millenials,5-14 years,3
South Africa,Millenials,15-24 years,71
South Africa,Millenials,15-24 years,29
South Africa,Millenials,5-14 years,8
South Africa,Millenials,5-14 years,3
South Africa,Millenials,15-24 years,84
South Africa,Millenials,15-24 years,37
South Africa,Millenials,5-14 years,4
South Africa,Millenials,5-14 years,4
South Africa,Millenials,15-24 years,98
South Africa,Millenials,15-24 years,29
South Africa,Millenials,5-14 years,9
South Africa,Millenials,5-14 years,7
South Africa,Millenials,15-24 years,92
South Africa,Millenials,15-24 years,38
South Africa,Millenials,15-24 years,92
South Africa,Millenials,15-24 years,35
South Africa,Millenials,15-24 years,77
South Africa,Millenials,15-24 years,36
South Africa,Millenials,15-24 years,56
South Africa,Millenials,15-24 years,32
South Africa,Millenials,25-34 years,88
South Africa,Millenials,15-24 years,77
South Africa,Millenials,15-24 years,34
South Africa,Millenials,25-34 years,15
South Africa,Millenials,25-34 years,128
South Africa,Millenials,15-24 years,107
South Africa,Millenials,15-24 years,48
South Africa,Millenials,25-34 years,19
South Africa,Millenials,25-34 years,164
South Africa,Millenials,15-24 years,119
South Africa,Millenials,25-34 years,32
South Africa,Millenials,15-24 years,32
South Africa,Millenials,25-34 years,154
South Africa,Millenials,15-24 years,126
South Africa,Millenials,15-24 years,50
South Africa,Millenials,25-34 years,32
South Africa,Millenials,25-34 years,126
South Africa,Millenials,15-24 years,90
South Africa,Millenials,15-24 years,34
South Africa,Millenials,25-34 years,27
Spain,Millenials,5-14 years,20
Spain,Millenials,5-14 years,5
Spain,Millenials,5-14 years,6
Spain,Millenials,5-14 years,3
Spain,Millenials,5-14 years,16
Spain,Millenials,5-14 years,2
Spain,Millenials,5-14 years,10
Spain,Millenials,5-14 years,2
Spain,Millenials,5-14 years,8
Spain,Millenials,5-14 years,1
Spain,Millenials,5-14 years,8
Spain,Millenials,5-14 years,5
Spain,Millenials,5-14 years,9
Spain,Millenials,5-14 years,5
Spain,Millenials,5-14 years,4
Spain,Millenials,5-14 years,4
Spain,Millenials,5-14 years,2
Spain,Millenials,5-14 years,0
Spain,Millenials,5-14 years,6
Spain,Millenials,5-14 years,3
Spain,Millenials,15-24 years,194
Spain,Millenials,15-24 years,40
Spain,Millenials,5-14 years,7
Spain,Millenials,5-14 years,4
Spain,Millenials,15-24 years,196
Spain,Millenials,15-24 years,46
Spain,Millenials,5-14 years,7
Spain,Millenials,5-14 years,1
Spain,Millenials,15-24 years,191
Spain,Millenials,15-24 years,56
Spain,Millenials,5-14 years,2
Spain,Millenials,5-14 years,1
Spain,Millenials,15-24 years,175
Spain,Millenials,15-24 years,56
Spain,Millenials,5-14 years,11
Spain,Millenials,5-14 years,1
Spain,Millenials,15-24 years,164
Spain,Millenials,15-24 years,38
Spain,Millenials,5-14 years,4
Spain,Millenials,5-14 years,3
Spain,Millenials,15-24 years,153
Spain,Millenials,15-24 years,39
Spain,Millenials,5-14 years,3
Spain,Millenials,5-14 years,2
Spain,Millenials,15-24 years,114
Spain,Millenials,15-24 years,30
Spain,Millenials,15-24 years,138
Spain,Millenials,15-24 years,30
Spain,Millenials,15-24 years,139
Spain,Millenials,15-24 years,32
Spain,Millenials,15-24 years,99
Spain,Millenials,15-24 years,23
Spain,Millenials,25-34 years,282
Spain,Millenials,15-24 years,93
Spain,Millenials,25-34 years,70
Spain,Millenials,15-24 years,21
Spain,Millenials,25-34 years,318
Spain,Millenials,15-24 years,120
Spain,Millenials,25-34 years,74
Spain,Millenials,15-24 years,34
Spain,Millenials,25-34 years,260
Spain,Millenials,15-24 years,131
Spain,Millenials,25-34 years,79
Spain,Millenials,15-24 years,45
Spain,Millenials,25-34 years,268
Spain,Millenials,15-24 years,136
Spain,Millenials,25-34 years,86
Spain,Millenials,15-24 years,50
Spain,Millenials,25-34 years,241
Spain,Millenials,15-24 years,109
Spain,Millenials,25-34 years,66
Spain,Millenials,15-24 years,47
Sri Lanka,Millenials,5-14 years,37
Sri Lanka,Millenials,5-14 years,26
Sri Lanka,Millenials,5-14 years,49
Sri Lanka,Millenials,5-14 years,36
Sri Lanka,Millenials,5-14 years,52
Sri Lanka,Millenials,5-14 years,40
Sri Lanka,Millenials,5-14 years,35
Sri Lanka,Millenials,5-14 years,35
Sri Lanka,Millenials,5-14 years,27
Sri Lanka,Millenials,5-14 years,21
Sri Lanka,Millenials,15-24 years,508
Sri Lanka,Millenials,15-24 years,394
Sri Lanka,Millenials,5-14 years,18
Sri Lanka,Millenials,5-14 years,15
Sri Lanka,Millenials,15-24 years,520
Sri Lanka,Millenials,15-24 years,335
Sri Lanka,Millenials,5-14 years,28
Sri Lanka,Millenials,5-14 years,24
Sri Lanka,Millenials,15-24 years,509
Sri Lanka,Millenials,15-24 years,358
Sri Lanka,Millenials,5-14 years,23
Sri Lanka,Millenials,5-14 years,11
Sri Lanka,Millenials,15-24 years,423
Sri Lanka,Millenials,15-24 years,333
Sri Lanka,Millenials,5-14 years,15
Sri Lanka,Millenials,5-14 years,11
Suriname,Millenials,5-14 years,2
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,2
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,1
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,1
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,2
Suriname,Millenials,5-14 years,1
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,0
Suriname,Millenials,5-14 years,1
Suriname,Millenials,5-14 years,0
Suriname,Millenials,15-24 years,6
Suriname,Millenials,5-14 years,2
Suriname,Millenials,15-24 years,1
Suriname,Millenials,5-14 years,0
Suriname,Millenials,15-24 years,10
Suriname,Millenials,15-24 years,4
Suriname,Millenials,5-14 years,3
Suriname,Millenials,5-14 years,1
Suriname,Millenials,15-24 years,7
Suriname,Millenials,15-24 years,3
Suriname,Millenials,5-14 years,2
Suriname,Millenials,5-14 years,0
Suriname,Millenials,15-24 years,6
Suriname,Millenials,15-24 years,6
Suriname,Millenials,5-14 years,2
Suriname,Millenials,5-14 years,1
Suriname,Millenials,15-24 years,12
Suriname,Millenials,15-24 years,2
Suriname,Millenials,5-14 years,2
Suriname,Millenials,5-14 years,1
Suriname,Millenials,15-24 years,19
Suriname,Millenials,15-24 years,11
Suriname,Millenials,5-14 years,1
Suriname,Millenials,5-14 years,0
Suriname,Millenials,15-24 years,12
Suriname,Millenials,15-24 years,10
Suriname,Millenials,15-24 years,21
Suriname,Millenials,15-24 years,14
Suriname,Millenials,15-24 years,18
Suriname,Millenials,15-24 years,9
Suriname,Millenials,15-24 years,18
Suriname,Millenials,15-24 years,10
Suriname,Millenials,25-34 years,22
Suriname,Millenials,15-24 years,19
Suriname,Millenials,15-24 years,12
Suriname,Millenials,25-34 years,6
Suriname,Millenials,25-34 years,24
Suriname,Millenials,15-24 years,17
Suriname,Millenials,15-24 years,9
Suriname,Millenials,25-34 years,6
Suriname,Millenials,25-34 years,27
Suriname,Millenials,15-24 years,18
Suriname,Millenials,15-24 years,12
Suriname,Millenials,25-34 years,9
Suriname,Millenials,25-34 years,26
Suriname,Millenials,25-34 years,10
Suriname,Millenials,15-24 years,9
Suriname,Millenials,15-24 years,8
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,0
Sweden,Millenials,5-14 years,1
Sweden,Millenials,5-14 years,0
Sweden,Millenials,5-14 years,2
Sweden,Millenials,5-14 years,0
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,1
Sweden,Millenials,5-14 years,2
Sweden,Millenials,5-14 years,1
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,2
Sweden,Millenials,5-14 years,1
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,0
Sweden,Millenials,5-14 years,1
Sweden,Millenials,5-14 years,1
Sweden,Millenials,15-24 years,59
Sweden,Millenials,15-24 years,18
Sweden,Millenials,5-14 years,3
Sweden,Millenials,5-14 years,2
Sweden,Millenials,15-24 years,78
Sweden,Millenials,15-24 years,23
Sweden,Millenials,5-14 years,4
Sweden,Millenials,5-14 years,3
Sweden,Millenials,15-24 years,60
Sweden,Millenials,15-24 years,35
Sweden,Millenials,5-14 years,2
Sweden,Millenials,5-14 years,1
Sweden,Millenials,15-24 years,90
Sweden,Millenials,15-24 years,32
Sweden,Millenials,5-14 years,4
Sweden,Millenials,5-14 years,3
Sweden,Millenials,15-24 years,68
Sweden,Millenials,15-24 years,36
Sweden,Millenials,5-14 years,5
Sweden,Millenials,5-14 years,4
Sweden,Millenials,15-24 years,73
Sweden,Millenials,15-24 years,51
Sweden,Millenials,5-14 years,2
Sweden,Millenials,5-14 years,2
Sweden,Millenials,15-24 years,69
Sweden,Millenials,15-24 years,35
Sweden,Millenials,15-24 years,96
Sweden,Millenials,15-24 years,40
Sweden,Millenials,15-24 years,91
Sweden,Millenials,15-24 years,43
Sweden,Millenials,15-24 years,87
Sweden,Millenials,15-24 years,31
Sweden,Millenials,25-34 years,107
Sweden,Millenials,15-24 years,85
Sweden,Millenials,25-34 years,46
Sweden,Millenials,15-24 years,36
Sweden,Millenials,25-34 years,113
Sweden,Millenials,15-24 years,83
Sweden,Millenials,15-24 years,34
Sweden,Millenials,25-34 years,27
Sweden,Millenials,25-34 years,111
Sweden,Millenials,15-24 years,99
Sweden,Millenials,15-24 years,48
Sweden,Millenials,25-34 years,46
Sweden,Millenials,25-34 years,114
Sweden,Millenials,15-24 years,88
Sweden,Millenials,25-34 years,42
Sweden,Millenials,15-24 years,36
Sweden,Millenials,25-34 years,108
Sweden,Millenials,15-24 years,69
Sweden,Millenials,25-34 years,48
Sweden,Millenials,15-24 years,38
Sweden,Millenials,25-34 years,114
Sweden,Millenials,15-24 years,70
Sweden,Millenials,25-34 years,44
Sweden,Millenials,15-24 years,36
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,5-14 years,0
Switzerland,Millenials,5-14 years,4
Switzerland,Millenials,5-14 years,0
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,5-14 years,1
Switzerland,Millenials,5-14 years,3
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,5-14 years,4
Switzerland,Millenials,5-14 years,1
Switzerland,Millenials,15-24 years,95
Switzerland,Millenials,15-24 years,21
Switzerland,Millenials,5-14 years,3
Switzerland,Millenials,5-14 years,1
Switzerland,Millenials,15-24 years,77
Switzerland,Millenials,15-24 years,28
Switzerland,Millenials,5-14 years,1
Switzerland,Millenials,5-14 years,0
Switzerland,Millenials,15-24 years,79
Switzerland,Millenials,15-24 years,21
Switzerland,Millenials,5-14 years,4
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,15-24 years,64
Switzerland,Millenials,15-24 years,21
Switzerland,Millenials,5-14 years,1
Switzerland,Millenials,5-14 years,0
Switzerland,Millenials,15-24 years,69
Switzerland,Millenials,15-24 years,23
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,5-14 years,0
Switzerland,Millenials,15-24 years,64
Switzerland,Millenials,15-24 years,23
Switzerland,Millenials,5-14 years,3
Switzerland,Millenials,5-14 years,2
Switzerland,Millenials,15-24 years,74
Switzerland,Millenials,15-24 years,36
Switzerland,Millenials,15-24 years,64
Switzerland,Millenials,15-24 years,29
Switzerland,Millenials,15-24 years,75
Switzerland,Millenials,15-24 years,20
Switzerland,Millenials,15-24 years,47
Switzerland,Millenials,15-24 years,15
Switzerland,Millenials,25-34 years,81
Switzerland,Millenials,15-24 years,67
Switzerland,Millenials,25-34 years,25
Switzerland,Millenials,15-24 years,15
Switzerland,Millenials,15-24 years,65
Switzerland,Millenials,25-34 years,66
Switzerland,Millenials,25-34 years,29
Switzerland,Millenials,15-24 years,10
Switzerland,Millenials,25-34 years,78
Switzerland,Millenials,15-24 years,52
Switzerland,Millenials,25-34 years,21
Switzerland,Millenials,15-24 years,17
Switzerland,Millenials,25-34 years,68
Switzerland,Millenials,15-24 years,48
Switzerland,Millenials,25-34 years,30
Switzerland,Millenials,15-24 years,14
Switzerland,Millenials,25-34 years,80
Switzerland,Millenials,15-24 years,62
Switzerland,Millenials,15-24 years,20
Switzerland,Millenials,25-34 years,24
Thailand,Millenials,5-14 years,16
Thailand,Millenials,5-14 years,12
Thailand,Millenials,5-14 years,11
Thailand,Millenials,5-14 years,8
Thailand,Millenials,5-14 years,1
Thailand,Millenials,5-14 years,1
Thailand,Millenials,5-14 years,56
Thailand,Millenials,5-14 years,42
Thailand,Millenials,5-14 years,0
Thailand,Millenials,5-14 years,0
Thailand,Millenials,5-14 years,0
Thailand,Millenials,5-14 years,0
Thailand,Millenials,5-14 years,38
Thailand,Millenials,5-14 years,26
Thailand,Millenials,5-14 years,38
Thailand,Millenials,5-14 years,19
Thailand,Millenials,5-14 years,0
Thailand,Millenials,5-14 years,0
Thailand,Millenials,15-24 years,743
Thailand,Millenials,15-24 years,199
Thailand,Millenials,5-14 years,33
Thailand,Millenials,5-14 years,22
Thailand,Millenials,15-24 years,579
Thailand,Millenials,15-24 years,177
Thailand,Millenials,5-14 years,33
Thailand,Millenials,5-14 years,16
Thailand,Millenials,15-24 years,486
Thailand,Millenials,15-24 years,162
Thailand,Millenials,5-14 years,17
Thailand,Millenials,5-14 years,12
Thailand,Millenials,15-24 years,458
Thailand,Millenials,15-24 years,117
Thailand,Millenials,5-14 years,26
Thailand,Millenials,5-14 years,12
Thailand,Millenials,15-24 years,378
Thailand,Millenials,15-24 years,91
Thailand,Millenials,5-14 years,14
Thailand,Millenials,5-14 years,13
Thailand,Millenials,15-24 years,406
Thailand,Millenials,15-24 years,89
Thailand,Millenials,15-24 years,374
Thailand,Millenials,15-24 years,97
Thailand,Millenials,15-24 years,369
Thailand,Millenials,15-24 years,100
Thailand,Millenials,15-24 years,387
Thailand,Millenials,15-24 years,120
Thailand,Millenials,25-34 years,782
Thailand,Millenials,15-24 years,357
Thailand,Millenials,25-34 years,147
Thailand,Millenials,15-24 years,95
Thailand,Millenials,25-34 years,721
Thailand,Millenials,15-24 years,369
Thailand,Millenials,25-34 years,162
Thailand,Millenials,15-24 years,84
