country,generation,age,suicides_no
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,55-74 years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,55-74 years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,55-74 years,2
Saint Lucia,Silent,55-74 years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,55-74 years,2
Saint Lucia,Silent,55-74 years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,1
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,1
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,0
Saint Lucia,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,35-54 years,2
Saint Vincent and Grenadines,Silent,35-54 years,0
Saint Vincent and Grenadines,Silent,35-54 years,0
Saint Vincent and Grenadines,Silent,35-54 years,0
Saint Vincent and Grenadines,Silent,35-54 years,0
Saint Vincent and Grenadines,Silent,35-54 years,0
Saint Vincent and Grenadines,Silent,35-54 years,1
Saint Vincent and Grenadines,Silent,35-54 years,0
Saint Vincent and Grenadines,Silent,55-74 years,1
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,2
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,1
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,1
Saint Vincent and Grenadines,Silent,55-74 years,1
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,2
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,1
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,1
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,1
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,1
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,55-74 years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,1
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
Saint Vincent and Grenadines,Silent,75+ years,0
San Marino,Silent,55-74 years,1
San Marino,Silent,55-74 years,0
San Marino,Silent,55-74 years,0
San Marino,Silent,55-74 years,0
San Marino,Silent,55-74 years,1
San Marino,Silent,55-74 years,0
San Marino,Silent,75+ years,0
San Marino,Silent,75+ years,0
Serbia,Silent,55-74 years,382
Serbia,Silent,55-74 years,197
Serbia,Silent,55-74 years,413
Serbia,Silent,55-74 years,201
Serbia,Silent,55-74 years,417
Serbia,Silent,55-74 years,228
Serbia,Silent,75+ years,163
Serbia,Silent,55-74 years,366
Serbia,Silent,75+ years,85
Serbia,Silent,55-74 years,173
Serbia,Silent,75+ years,165
Serbia,Silent,55-74 years,410
Serbia,Silent,75+ years,96
Serbia,Silent,55-74 years,169
Serbia,Silent,75+ years,158
Serbia,Silent,55-74 years,344
Serbia,Silent,75+ years,85
Serbia,Silent,55-74 years,155
Serbia,Silent,75+ years,176
Serbia,Silent,55-74 years,376
Serbia,Silent,75+ years,64
Serbia,Silent,55-74 years,158
Serbia,Silent,75+ years,195
Serbia,Silent,55-74 years,382
Serbia,Silent,75+ years,103
Serbia,Silent,55-74 years,172
Serbia,Silent,75+ years,196
Serbia,Silent,55-74 years,366
Serbia,Silent,75+ years,122
Serbia,Silent,55-74 years,158
Serbia,Silent,75+ years,180
Serbia,Silent,55-74 years,368
Serbia,Silent,75+ years,90
Serbia,Silent,55-74 years,169
Serbia,Silent,75+ years,175
Serbia,Silent,55-74 years,296
Serbia,Silent,75+ years,91
Serbia,Silent,55-74 years,153
Serbia,Silent,75+ years,204
Serbia,Silent,55-74 years,341
Serbia,Silent,75+ years,92
Serbia,Silent,55-74 years,145
Serbia,Silent,75+ years,204
Serbia,Silent,55-74 years,341
Serbia,Silent,75+ years,88
Serbia,Silent,55-74 years,128
Serbia,Silent,75+ years,211
Serbia,Silent,75+ years,95
Serbia,Silent,75+ years,199
Serbia,Silent,75+ years,85
Serbia,Silent,75+ years,185
Serbia,Silent,75+ years,62
Serbia,Silent,75+ years,190
Serbia,Silent,75+ years,86
Serbia,Silent,75+ years,189
Serbia,Silent,75+ years,77
Seychelles,Silent,35-54 years,3
Seychelles,Silent,35-54 years,0
Seychelles,Silent,35-54 years,1
Seychelles,Silent,35-54 years,0
Seychelles,Silent,35-54 years,2
Seychelles,Silent,35-54 years,0
Seychelles,Silent,55-74 years,1
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,1
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,55-74 years,1
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,1
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,2
Seychelles,Silent,55-74 years,1
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,1
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,1
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,55-74 years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Seychelles,Silent,75+ years,0
Singapore,Silent,35-54 years,49
Singapore,Silent,35-54 years,27
Singapore,Silent,35-54 years,54
Singapore,Silent,35-54 years,34
Singapore,Silent,35-54 years,43
Singapore,Silent,35-54 years,33
Singapore,Silent,35-54 years,63
Singapore,Silent,35-54 years,34
Singapore,Silent,35-54 years,65
Singapore,Silent,35-54 years,40
Singapore,Silent,35-54 years,63
Singapore,Silent,35-54 years,42
Singapore,Silent,55-74 years,38
Singapore,Silent,55-74 years,25
Singapore,Silent,55-74 years,26
Singapore,Silent,55-74 years,27
Singapore,Silent,55-74 years,31
Singapore,Silent,55-74 years,21
Singapore,Silent,55-74 years,37
Singapore,Silent,55-74 years,26
Singapore,Silent,55-74 years,46
Singapore,Silent,55-74 years,28
Singapore,Silent,55-74 years,21
Singapore,Silent,55-74 years,19
Singapore,Silent,55-74 years,36
Singapore,Silent,55-74 years,18
Singapore,Silent,55-74 years,45
Singapore,Silent,55-74 years,35
Singapore,Silent,55-74 years,43
Singapore,Silent,55-74 years,16
Singapore,Silent,55-74 years,48
Singapore,Silent,55-74 years,16
Singapore,Silent,75+ years,18
Singapore,Silent,75+ years,12
Singapore,Silent,55-74 years,40
Singapore,Silent,55-74 years,20
Singapore,Silent,75+ years,19
Singapore,Silent,75+ years,19
Singapore,Silent,55-74 years,33
Singapore,Silent,55-74 years,18
Singapore,Silent,75+ years,22
Singapore,Silent,75+ years,16
Singapore,Silent,55-74 years,39
Singapore,Silent,55-74 years,26
Singapore,Silent,75+ years,24
Singapore,Silent,75+ years,14
Singapore,Silent,55-74 years,46
Singapore,Silent,55-74 years,32
Singapore,Silent,75+ years,32
Singapore,Silent,55-74 years,56
Singapore,Silent,75+ years,11
Singapore,Silent,55-74 years,27
Singapore,Silent,75+ years,14
Singapore,Silent,75+ years,19
Singapore,Silent,55-74 years,58
Singapore,Silent,55-74 years,39
Singapore,Silent,75+ years,27
Singapore,Silent,75+ years,17
Singapore,Silent,55-74 years,41
Singapore,Silent,55-74 years,40
Singapore,Silent,75+ years,28
Singapore,Silent,75+ years,13
Singapore,Silent,55-74 years,49
Singapore,Silent,55-74 years,29
Singapore,Silent,75+ years,22
Singapore,Silent,75+ years,18
Singapore,Silent,55-74 years,50
Singapore,Silent,55-74 years,33
Singapore,Silent,75+ years,27
Singapore,Silent,55-74 years,48
Singapore,Silent,75+ years,12
Singapore,Silent,55-74 years,28
Singapore,Silent,75+ years,18
Singapore,Silent,75+ years,12
Singapore,Silent,75+ years,21
Singapore,Silent,75+ years,15
Singapore,Silent,75+ years,25
Singapore,Silent,75+ years,14
Singapore,Silent,75+ years,29
Singapore,Silent,75+ years,10
Singapore,Silent,75+ years,15
Singapore,Silent,75+ years,13
Slovakia,Silent,55-74 years,153
Slovakia,Silent,55-74 years,53
Slovakia,Silent,55-74 years,133
Slovakia,Silent,55-74 years,36
Slovakia,Silent,55-74 years,133
Slovakia,Silent,55-74 years,28
Slovakia,Silent,55-74 years,144
Slovakia,Silent,55-74 years,39
Slovakia,Silent,55-74 years,136
Slovakia,Silent,55-74 years,30
Slovakia,Silent,55-74 years,116
Slovakia,Silent,55-74 years,32
Slovakia,Silent,55-74 years,110
Slovakia,Silent,55-74 years,30
Slovakia,Silent,55-74 years,143
Slovakia,Silent,55-74 years,30
Slovakia,Silent,55-74 years,133
Slovakia,Silent,55-74 years,39
Slovakia,Silent,75+ years,35
Slovakia,Silent,55-74 years,113
Slovakia,Silent,75+ years,14
Slovakia,Silent,55-74 years,25
Slovakia,Silent,75+ years,51
Slovakia,Silent,55-74 years,126
Slovakia,Silent,75+ years,15
Slovakia,Silent,55-74 years,27
Slovakia,Silent,55-74 years,136
Slovakia,Silent,75+ years,30
Slovakia,Silent,55-74 years,34
Slovakia,Silent,75+ years,9
Slovakia,Silent,55-74 years,119
Slovakia,Silent,75+ years,26
Slovakia,Silent,55-74 years,35
Slovakia,Silent,75+ years,10
Slovakia,Silent,75+ years,40
Slovakia,Silent,55-74 years,130
Slovakia,Silent,75+ years,11
Slovakia,Silent,55-74 years,21
Slovakia,Silent,55-74 years,0
Slovakia,Silent,75+ years,0
Slovakia,Silent,55-74 years,0
Slovakia,Silent,75+ years,0
Slovakia,Silent,55-74 years,0
Slovakia,Silent,75+ years,0
Slovakia,Silent,55-74 years,0
Slovakia,Silent,75+ years,0
Slovakia,Silent,55-74 years,132
Slovakia,Silent,75+ years,27
Slovakia,Silent,75+ years,12
Slovakia,Silent,55-74 years,24
Slovakia,Silent,75+ years,35
Slovakia,Silent,55-74 years,161
Slovakia,Silent,55-74 years,22
Slovakia,Silent,75+ years,5
Slovakia,Silent,75+ years,33
Slovakia,Silent,55-74 years,145
Slovakia,Silent,75+ years,11
Slovakia,Silent,55-74 years,26
Slovakia,Silent,75+ years,33
Slovakia,Silent,75+ years,3
Slovakia,Silent,75+ years,39
Slovakia,Silent,75+ years,7
Slovakia,Silent,75+ years,41
Slovakia,Silent,75+ years,7
Slovenia,Silent,55-74 years,126
Slovenia,Silent,55-74 years,47
Slovenia,Silent,55-74 years,154
Slovenia,Silent,55-74 years,51
Slovenia,Silent,55-74 years,138
Slovenia,Silent,55-74 years,35
Slovenia,Silent,55-74 years,136
Slovenia,Silent,55-74 years,42
Slovenia,Silent,55-74 years,135
Slovenia,Silent,55-74 years,54
Slovenia,Silent,55-74 years,130
Slovenia,Silent,55-74 years,64
Slovenia,Silent,75+ years,45
Slovenia,Silent,55-74 years,134
Slovenia,Silent,75+ years,23
Slovenia,Silent,55-74 years,43
Slovenia,Silent,75+ years,35
Slovenia,Silent,55-74 years,136
Slovenia,Silent,75+ years,19
Slovenia,Silent,55-74 years,34
Slovenia,Silent,75+ years,40
Slovenia,Silent,55-74 years,134
Slovenia,Silent,75+ years,23
Slovenia,Silent,55-74 years,47
Slovenia,Silent,55-74 years,119
Slovenia,Silent,75+ years,19
Slovenia,Silent,75+ years,23
Slovenia,Silent,55-74 years,50
Slovenia,Silent,75+ years,43
Slovenia,Silent,55-74 years,108
Slovenia,Silent,75+ years,18
Slovenia,Silent,55-74 years,44
Slovenia,Silent,75+ years,48
Slovenia,Silent,55-74 years,142
Slovenia,Silent,75+ years,21
Slovenia,Silent,55-74 years,45
Slovenia,Silent,75+ years,45
Slovenia,Silent,55-74 years,112
Slovenia,Silent,75+ years,21
Slovenia,Silent,55-74 years,31
Slovenia,Silent,75+ years,41
Slovenia,Silent,55-74 years,96
Slovenia,Silent,75+ years,17
Slovenia,Silent,55-74 years,32
Slovenia,Silent,75+ years,38
Slovenia,Silent,55-74 years,117
Slovenia,Silent,75+ years,21
Slovenia,Silent,55-74 years,38
Slovenia,Silent,75+ years,49
Slovenia,Silent,55-74 years,107
Slovenia,Silent,55-74 years,35
Slovenia,Silent,75+ years,12
Slovenia,Silent,75+ years,56
Slovenia,Silent,75+ years,20
Slovenia,Silent,75+ years,60
Slovenia,Silent,75+ years,12
Slovenia,Silent,75+ years,57
Slovenia,Silent,75+ years,20
Slovenia,Silent,75+ years,51
Slovenia,Silent,75+ years,15
Slovenia,Silent,75+ years,62
Slovenia,Silent,75+ years,19
South Africa,Silent,55-74 years,10
South Africa,Silent,55-74 years,8
South Africa,Silent,55-74 years,16
South Africa,Silent,55-74 years,2
South Africa,Silent,55-74 years,12
South Africa,Silent,55-74 years,7
South Africa,Silent,55-74 years,17
South Africa,Silent,55-74 years,5
South Africa,Silent,55-74 years,24
South Africa,Silent,55-74 years,4
South Africa,Silent,75+ years,6
South Africa,Silent,55-74 years,15
South Africa,Silent,55-74 years,6
South Africa,Silent,75+ years,0
South Africa,Silent,75+ years,2
South Africa,Silent,55-74 years,14
South Africa,Silent,75+ years,1
South Africa,Silent,55-74 years,4
South Africa,Silent,75+ years,4
South Africa,Silent,75+ years,5
South Africa,Silent,55-74 years,16
South Africa,Silent,55-74 years,5
South Africa,Silent,75+ years,6
South Africa,Silent,55-74 years,31
South Africa,Silent,75+ years,2
South Africa,Silent,55-74 years,8
South Africa,Silent,75+ years,7
South Africa,Silent,55-74 years,26
South Africa,Silent,75+ years,6
South Africa,Silent,55-74 years,13
South Africa,Silent,75+ years,11
South Africa,Silent,55-74 years,39
South Africa,Silent,75+ years,5
South Africa,Silent,55-74 years,9
South Africa,Silent,75+ years,7
South Africa,Silent,55-74 years,25
South Africa,Silent,75+ years,3
South Africa,Silent,55-74 years,11
South Africa,Silent,75+ years,9
South Africa,Silent,55-74 years,27
South Africa,Silent,75+ years,2
South Africa,Silent,55-74 years,8
South Africa,Silent,55-74 years,34
South Africa,Silent,75+ years,4
South Africa,Silent,75+ years,3
South Africa,Silent,55-74 years,8
South Africa,Silent,75+ years,9
South Africa,Silent,55-74 years,35
South Africa,Silent,75+ years,4
South Africa,Silent,55-74 years,8
South Africa,Silent,75+ years,2
South Africa,Silent,75+ years,4
South Africa,Silent,75+ years,8
South Africa,Silent,75+ years,1
South Africa,Silent,75+ years,5
South Africa,Silent,75+ years,4
South Africa,Silent,75+ years,8
South Africa,Silent,75+ years,2
South Africa,Silent,75+ years,8
South Africa,Silent,75+ years,2
Spain,Silent,35-54 years,497
Spain,Silent,35-54 years,174
Spain,Silent,35-54 years,538
Spain,Silent,35-54 years,157
Spain,Silent,35-54 years,479
Spain,Silent,35-54 years,180
Spain,Silent,35-54 years,537
Spain,Silent,35-54 years,191
Spain,Silent,35-54 years,557
Spain,Silent,35-54 years,154
Spain,Silent,35-54 years,481
Spain,Silent,35-54 years,171
Spain,Silent,55-74 years,732
Spain,Silent,55-74 years,299
Spain,Silent,55-74 years,655
Spain,Silent,55-74 years,263
Spain,Silent,55-74 years,690
Spain,Silent,55-74 years,295
Spain,Silent,55-74 years,739
Spain,Silent,55-74 years,286
Spain,Silent,55-74 years,718
Spain,Silent,55-74 years,273
Spain,Silent,55-74 years,716
Spain,Silent,55-74 years,298
Spain,Silent,55-74 years,702
Spain,Silent,55-74 years,292
Spain,Silent,55-74 years,702
Spain,Silent,55-74 years,257
Spain,Silent,55-74 years,681
Spain,Silent,55-74 years,309
Spain,Silent,55-74 years,710
Spain,Silent,55-74 years,285
Spain,Silent,75+ years,462
Spain,Silent,55-74 years,658
Spain,Silent,75+ years,160
Spain,Silent,55-74 years,228
Spain,Silent,75+ years,498
Spain,Silent,55-74 years,688
Spain,Silent,75+ years,154
Spain,Silent,55-74 years,268
Spain,Silent,75+ years,523
Spain,Silent,55-74 years,676
Spain,Silent,75+ years,162
Spain,Silent,55-74 years,250
Spain,Silent,75+ years,498
Spain,Silent,55-74 years,659
Spain,Silent,75+ years,183
Spain,Silent,55-74 years,261
Spain,Silent,75+ years,508
Spain,Silent,55-74 years,663
Spain,Silent,75+ years,166
Spain,Silent,55-74 years,277
Spain,Silent,75+ years,491
Spain,Silent,55-74 years,676
Spain,Silent,75+ years,144
Spain,Silent,55-74 years,217
Spain,Silent,75+ years,536
Spain,Silent,55-74 years,633
Spain,Silent,75+ years,146
Spain,Silent,55-74 years,248
Spain,Silent,75+ years,484
Spain,Silent,55-74 years,701
Spain,Silent,75+ years,154
Spain,Silent,55-74 years,247
Spain,Silent,75+ years,517
Spain,Silent,55-74 years,714
Spain,Silent,75+ years,149
Spain,Silent,55-74 years,227
Spain,Silent,75+ years,488
Spain,Silent,55-74 years,635
Spain,Silent,75+ years,120
Spain,Silent,55-74 years,207
Spain,Silent,75+ years,514
Spain,Silent,75+ years,133
Spain,Silent,75+ years,571
Spain,Silent,75+ years,143
Spain,Silent,75+ years,530
Spain,Silent,75+ years,173
Spain,Silent,75+ years,587
Spain,Silent,75+ years,157
Spain,Silent,75+ years,573
Spain,Silent,75+ years,168
Sri Lanka,Silent,35-54 years,824
Sri Lanka,Silent,35-54 years,203
Sri Lanka,Silent,35-54 years,851
Sri Lanka,Silent,35-54 years,193
Sri Lanka,Silent,55-74 years,648
Sri Lanka,Silent,55-74 years,102
Sri Lanka,Silent,55-74 years,649
Sri Lanka,Silent,55-74 years,118
Sri Lanka,Silent,55-74 years,677
Sri Lanka,Silent,55-74 years,118
Sri Lanka,Silent,55-74 years,683
Sri Lanka,Silent,55-74 years,121
Sri Lanka,Silent,55-74 years,729
Sri Lanka,Silent,55-74 years,125
Sri Lanka,Silent,75+ years,162
Sri Lanka,Silent,55-74 years,671
Sri Lanka,Silent,75+ years,31
Sri Lanka,Silent,55-74 years,100
Sri Lanka,Silent,75+ years,165
Sri Lanka,Silent,55-74 years,641
Sri Lanka,Silent,75+ years,31
Sri Lanka,Silent,55-74 years,106
Sri Lanka,Silent,75+ years,190
Sri Lanka,Silent,55-74 years,690
Sri Lanka,Silent,75+ years,38
Sri Lanka,Silent,55-74 years,111
Sri Lanka,Silent,75+ years,211
Sri Lanka,Silent,55-74 years,649
Sri Lanka,Silent,75+ years,51
Sri Lanka,Silent,55-74 years,111
Suriname,Silent,35-54 years,20
Suriname,Silent,35-54 years,7
Suriname,Silent,35-54 years,7
Suriname,Silent,35-54 years,2
Suriname,Silent,35-54 years,12
Suriname,Silent,35-54 years,1
Suriname,Silent,35-54 years,7
Suriname,Silent,35-54 years,2
Suriname,Silent,35-54 years,17
Suriname,Silent,35-54 years,3
Suriname,Silent,35-54 years,2
Suriname,Silent,35-54 years,0
Suriname,Silent,55-74 years,4
Suriname,Silent,55-74 years,1
Suriname,Silent,55-74 years,5
Suriname,Silent,55-74 years,1
Suriname,Silent,55-74 years,4
Suriname,Silent,55-74 years,3
Suriname,Silent,55-74 years,1
Suriname,Silent,55-74 years,1
Suriname,Silent,55-74 years,4
Suriname,Silent,55-74 years,1
Suriname,Silent,55-74 years,3
Suriname,Silent,55-74 years,0
Suriname,Silent,55-74 years,9
Suriname,Silent,55-74 years,1
Suriname,Silent,55-74 years,3
Suriname,Silent,55-74 years,2
Suriname,Silent,55-74 years,10
Suriname,Silent,75+ years,1
Suriname,Silent,55-74 years,5
Suriname,Silent,75+ years,0
Suriname,Silent,55-74 years,6
Suriname,Silent,75+ years,1
Suriname,Silent,75+ years,1
Suriname,Silent,55-74 years,4
Suriname,Silent,55-74 years,12
Suriname,Silent,75+ years,2
Suriname,Silent,55-74 years,3
Suriname,Silent,75+ years,0
Suriname,Silent,55-74 years,10
Suriname,Silent,75+ years,1
Suriname,Silent,75+ years,1
Suriname,Silent,55-74 years,3
Suriname,Silent,55-74 years,8
Suriname,Silent,75+ years,1
Suriname,Silent,75+ years,1
Suriname,Silent,55-74 years,2
Suriname,Silent,75+ years,2
Suriname,Silent,55-74 years,10
Suriname,Silent,55-74 years,5
Suriname,Silent,75+ years,0
Suriname,Silent,75+ years,3
Suriname,Silent,55-74 years,10
Suriname,Silent,75+ years,2
Suriname,Silent,55-74 years,4
Suriname,Silent,75+ years,4
Suriname,Silent,55-74 years,15
Suriname,Silent,55-74 years,5
Suriname,Silent,75+ years,1
Suriname,Silent,75+ years,4
Suriname,Silent,55-74 years,12
Suriname,Silent,55-74 years,6
Suriname,Silent,75+ years,1
Suriname,Silent,75+ years,5
Suriname,Silent,75+ years,4
Suriname,Silent,55-74 years,10
Suriname,Silent,55-74 years,3
Suriname,Silent,75+ years,5
Suriname,Silent,75+ years,0
Suriname,Silent,75+ years,10
Suriname,Silent,75+ years,0
Suriname,Silent,75+ years,1
Suriname,Silent,75+ years,0
Suriname,Silent,75+ years,5
Suriname,Silent,75+ years,1
Sweden,Silent,35-54 years,394
Sweden,Silent,35-54 years,185
Sweden,Silent,35-54 years,394
Sweden,Silent,35-54 years,204
Sweden,Silent,35-54 years,381
Sweden,Silent,35-54 years,133
Sweden,Silent,35-54 years,340
Sweden,Silent,35-54 years,156
Sweden,Silent,55-74 years,266
Sweden,Silent,55-74 years,130
Sweden,Silent,55-74 years,232
Sweden,Silent,55-74 years,129
Sweden,Silent,55-74 years,235
Sweden,Silent,55-74 years,108
Sweden,Silent,55-74 years,232
Sweden,Silent,55-74 years,119
Sweden,Silent,55-74 years,233
Sweden,Silent,55-74 years,103
Sweden,Silent,55-74 years,225
Sweden,Silent,55-74 years,96
Sweden,Silent,55-74 years,227
Sweden,Silent,55-74 years,84
Sweden,Silent,55-74 years,250
Sweden,Silent,55-74 years,107
Sweden,Silent,55-74 years,239
Sweden,Silent,55-74 years,88
Sweden,Silent,55-74 years,221
Sweden,Silent,55-74 years,100
Sweden,Silent,75+ years,129
Sweden,Silent,55-74 years,228
Sweden,Silent,75+ years,63
Sweden,Silent,55-74 years,116
Sweden,Silent,75+ years,112
Sweden,Silent,55-74 years,252
Sweden,Silent,55-74 years,102
Sweden,Silent,75+ years,49
Sweden,Silent,75+ years,105
Sweden,Silent,55-74 years,225
Sweden,Silent,75+ years,50
Sweden,Silent,55-74 years,92
Sweden,Silent,75+ years,109
Sweden,Silent,55-74 years,248
Sweden,Silent,55-74 years,107
Sweden,Silent,75+ years,43
Sweden,Silent,75+ years,117
Sweden,Silent,55-74 years,253
Sweden,Silent,55-74 years,121
Sweden,Silent,75+ years,48
Sweden,Silent,75+ years,114
Sweden,Silent,55-74 years,265
Sweden,Silent,75+ years,49
Sweden,Silent,55-74 years,94
Sweden,Silent,75+ years,102
Sweden,Silent,55-74 years,224
Sweden,Silent,55-74 years,97
Sweden,Silent,75+ years,34
Sweden,Silent,75+ years,108
Sweden,Silent,55-74 years,263
Sweden,Silent,75+ years,42
Sweden,Silent,55-74 years,88
Sweden,Silent,75+ years,109
Sweden,Silent,55-74 years,261
Sweden,Silent,55-74 years,106
Sweden,Silent,75+ years,36
Sweden,Silent,75+ years,101
Sweden,Silent,55-74 years,263
Sweden,Silent,55-74 years,105
Sweden,Silent,75+ years,34
Sweden,Silent,75+ years,86
Sweden,Silent,75+ years,38
Sweden,Silent,75+ years,109
Sweden,Silent,75+ years,41
Sweden,Silent,75+ years,110
Sweden,Silent,75+ years,48
Sweden,Silent,75+ years,119
Sweden,Silent,75+ years,45
Sweden,Silent,75+ years,115
Sweden,Silent,75+ years,38
Sweden,Silent,75+ years,100
Sweden,Silent,75+ years,45
Switzerland,Silent,55-74 years,262
Switzerland,Silent,55-74 years,143
Switzerland,Silent,55-74 years,255
Switzerland,Silent,55-74 years,126
Switzerland,Silent,55-74 years,229
Switzerland,Silent,55-74 years,102
Switzerland,Silent,55-74 years,271
Switzerland,Silent,55-74 years,106
Switzerland,Silent,55-74 years,235
Switzerland,Silent,55-74 years,108
Switzerland,Silent,55-74 years,239
Switzerland,Silent,55-74 years,128
Switzerland,Silent,75+ years,160
Switzerland,Silent,55-74 years,263
Switzerland,Silent,75+ years,86
Switzerland,Silent,55-74 years,125
Switzerland,Silent,75+ years,163
Switzerland,Silent,55-74 years,268
Switzerland,Silent,75+ years,108
Switzerland,Silent,55-74 years,147
Switzerland,Silent,75+ years,148
Switzerland,Silent,55-74 years,231
Switzerland,Silent,75+ years,115
Switzerland,Silent,55-74 years,137
Switzerland,Silent,75+ years,160
Switzerland,Silent,55-74 years,236
Switzerland,Silent,75+ years,107
Switzerland,Silent,55-74 years,146
Switzerland,Silent,75+ years,177
Switzerland,Silent,55-74 years,253
Switzerland,Silent,75+ years,95
Switzerland,Silent,55-74 years,119
Switzerland,Silent,75+ years,163
Switzerland,Silent,55-74 years,262
Switzerland,Silent,75+ years,108
Switzerland,Silent,55-74 years,149
Switzerland,Silent,75+ years,191
Switzerland,Silent,55-74 years,275
Switzerland,Silent,75+ years,122
Switzerland,Silent,55-74 years,138
