country,generation,age,suicides_no
Singapore,Generation X,5-14 years,2
Singapore,Generation X,5-14 years,0
Singapore,Generation X,15-24 years,31
Singapore,Generation X,15-24 years,17
Singapore,Generation X,5-14 years,2
Singapore,Generation X,5-14 years,1
Singapore,Generation X,15-24 years,25
Singapore,Generation X,15-24 years,16
Singapore,Generation X,15-24 years,21
Singapore,Generation X,15-24 years,9
Singapore,Generation X,15-24 years,19
Singapore,Generation X,15-24 years,13
Singapore,Generation X,15-24 years,24
Singapore,Generation X,15-24 years,19
Singapore,Generation X,25-34 years,31
Singapore,Generation X,15-24 years,23
Singapore,Generation X,15-24 years,16
Singapore,Generation X,25-34 years,20
Singapore,Generation X,25-34 years,34
Singapore,Generation X,15-24 years,20
Singapore,Generation X,25-34 years,17
Singapore,Generation X,15-24 years,6
Singapore,Generation X,25-34 years,44
Singapore,Generation X,25-34 years,29
Singapore,Generation X,15-24 years,15
Singapore,Generation X,15-24 years,10
Singapore,Generation X,25-34 years,41
Singapore,Generation X,15-24 years,22
Singapore,Generation X,25-34 years,24
Singapore,Generation X,15-24 years,15
Singapore,Generation X,25-34 years,31
Singapore,Generation X,15-24 years,15
Singapore,Generation X,25-34 years,16
Singapore,Generation X,15-24 years,8
Singapore,Generation X,25-34 years,34
Singapore,Generation X,15-24 years,16
Singapore,Generation X,15-24 years,14
Singapore,Generation X,25-34 years,17
Singapore,Generation X,25-34 years,43
Singapore,Generation X,25-34 years,21
Singapore,Generation X,25-34 years,38
Singapore,Generation X,25-34 years,20
Singapore,Generation X,25-34 years,38
Singapore,Generation X,25-34 years,20
Singapore,Generation X,25-34 years,34
Singapore,Generation X,25-34 years,18
Singapore,Generation X,25-34 years,37
Singapore,Generation X,25-34 years,15
Singapore,Generation X,25-34 years,25
Singapore,Generation X,25-34 years,24
Singapore,Generation X,25-34 years,28
Singapore,Generation X,25-34 years,18
Singapore,Generation X,25-34 years,27
Singapore,Generation X,25-34 years,14
Singapore,Generation X,25-34 years,41
Singapore,Generation X,25-34 years,9
Singapore,Generation X,35-54 years,94
Singapore,Generation X,25-34 years,20
Singapore,Generation X,35-54 years,34
Singapore,Generation X,25-34 years,12
Singapore,Generation X,35-54 years,81
Singapore,Generation X,35-54 years,35
Singapore,Generation X,35-54 years,89
Singapore,Generation X,35-54 years,66
Singapore,Generation X,35-54 years,77
Singapore,Generation X,35-54 years,40
Singapore,Generation X,35-54 years,73
Singapore,Generation X,35-54 years,46
Singapore,Generation X,35-54 years,79
Singapore,Generation X,35-54 years,36
Slovakia,Generation X,15-24 years,54
Slovakia,Generation X,15-24 years,7
Slovakia,Generation X,15-24 years,52
Slovakia,Generation X,15-24 years,11
Slovakia,Generation X,15-24 years,66
Slovakia,Generation X,15-24 years,12
Slovakia,Generation X,25-34 years,94
Slovakia,Generation X,15-24 years,58
Slovakia,Generation X,25-34 years,18
Slovakia,Generation X,15-24 years,9
Slovakia,Generation X,25-34 years,89
Slovakia,Generation X,15-24 years,62
Slovakia,Generation X,25-34 years,9
Slovakia,Generation X,15-24 years,5
Slovakia,Generation X,25-34 years,70
Slovakia,Generation X,15-24 years,46
Slovakia,Generation X,15-24 years,10
Slovakia,Generation X,25-34 years,7
Slovakia,Generation X,25-34 years,82
Slovakia,Generation X,15-24 years,68
Slovakia,Generation X,15-24 years,6
Slovakia,Generation X,25-34 years,5
Slovakia,Generation X,25-34 years,67
Slovakia,Generation X,15-24 years,58
Slovakia,Generation X,25-34 years,10
Slovakia,Generation X,15-24 years,9
Slovakia,Generation X,25-34 years,83
Slovakia,Generation X,15-24 years,66
Slovakia,Generation X,15-24 years,9
Slovakia,Generation X,25-34 years,7
Slovakia,Generation X,25-34 years,93
Slovakia,Generation X,25-34 years,11
Slovakia,Generation X,25-34 years,97
Slovakia,Generation X,25-34 years,10
Slovakia,Generation X,25-34 years,83
Slovakia,Generation X,25-34 years,10
Slovakia,Generation X,25-34 years,81
Slovakia,Generation X,25-34 years,8
Slovakia,Generation X,25-34 years,88
Slovakia,Generation X,25-34 years,9
Slovakia,Generation X,25-34 years,0
Slovakia,Generation X,25-34 years,0
Slovakia,Generation X,25-34 years,0
Slovakia,Generation X,25-34 years,0
Slovakia,Generation X,25-34 years,87
Slovakia,Generation X,25-34 years,5
Slovakia,Generation X,25-34 years,65
Slovakia,Generation X,25-34 years,6
Slovakia,Generation X,35-54 years,239
Slovakia,Generation X,25-34 years,76
Slovakia,Generation X,35-54 years,39
Slovakia,Generation X,25-34 years,8
Slovakia,Generation X,35-54 years,205
Slovakia,Generation X,35-54 years,30
Slovakia,Generation X,35-54 years,206
Slovakia,Generation X,35-54 years,32
Slovakia,Generation X,35-54 years,177
Slovakia,Generation X,35-54 years,24
Slovenia,Generation X,25-34 years,54
Slovenia,Generation X,15-24 years,51
Slovenia,Generation X,25-34 years,16
Slovenia,Generation X,15-24 years,6
Slovenia,Generation X,25-34 years,68
Slovenia,Generation X,15-24 years,33
Slovenia,Generation X,25-34 years,10
Slovenia,Generation X,15-24 years,9
Slovenia,Generation X,25-34 years,69
Slovenia,Generation X,15-24 years,40
Slovenia,Generation X,25-34 years,9
Slovenia,Generation X,15-24 years,5
Slovenia,Generation X,15-24 years,59
Slovenia,Generation X,25-34 years,49
Slovenia,Generation X,25-34 years,18
Slovenia,Generation X,15-24 years,13
Slovenia,Generation X,25-34 years,64
Slovenia,Generation X,15-24 years,35
Slovenia,Generation X,25-34 years,11
Slovenia,Generation X,15-24 years,10
Slovenia,Generation X,25-34 years,53
Slovenia,Generation X,15-24 years,33
Slovenia,Generation X,15-24 years,13
Slovenia,Generation X,25-34 years,11
Slovenia,Generation X,25-34 years,65
Slovenia,Generation X,25-34 years,6
Slovenia,Generation X,25-34 years,46
Slovenia,Generation X,25-34 years,8
Slovenia,Generation X,25-34 years,46
Slovenia,Generation X,25-34 years,7
Slovenia,Generation X,25-34 years,38
Slovenia,Generation X,25-34 years,9
Slovenia,Generation X,25-34 years,59
Slovenia,Generation X,25-34 years,7
Slovenia,Generation X,25-34 years,45
Slovenia,Generation X,25-34 years,8
Slovenia,Generation X,25-34 years,42
Slovenia,Generation X,25-34 years,8
Slovenia,Generation X,25-34 years,35
Slovenia,Generation X,25-34 years,7
Slovenia,Generation X,25-34 years,43
Slovenia,Generation X,25-34 years,2
Slovenia,Generation X,35-54 years,121
Slovenia,Generation X,25-34 years,32
Slovenia,Generation X,35-54 years,25
Slovenia,Generation X,25-34 years,5
Slovenia,Generation X,35-54 years,112
Slovenia,Generation X,35-54 years,30
Slovenia,Generation X,35-54 years,134
Slovenia,Generation X,35-54 years,19
Slovenia,Generation X,35-54 years,122
Slovenia,Generation X,35-54 years,18
Slovenia,Generation X,35-54 years,114
Slovenia,Generation X,35-54 years,21
Slovenia,Generation X,35-54 years,106
Slovenia,Generation X,35-54 years,23
South Africa,Generation X,25-34 years,32
South Africa,Generation X,15-24 years,27
South Africa,Generation X,15-24 years,12
South Africa,Generation X,25-34 years,1
South Africa,Generation X,25-34 years,20
South Africa,Generation X,15-24 years,24
South Africa,Generation X,25-34 years,5
South Africa,Generation X,15-24 years,4
South Africa,Generation X,25-34 years,41
South Africa,Generation X,15-24 years,35
South Africa,Generation X,15-24 years,17
South Africa,Generation X,25-34 years,5
South Africa,Generation X,25-34 years,64
South Africa,Generation X,15-24 years,58
South Africa,Generation X,25-34 years,21
South Africa,Generation X,15-24 years,10
South Africa,Generation X,25-34 years,56
South Africa,Generation X,15-24 years,41
South Africa,Generation X,25-34 years,16
South Africa,Generation X,15-24 years,18
South Africa,Generation X,25-34 years,102
South Africa,Generation X,25-34 years,15
South Africa,Generation X,25-34 years,46
South Africa,Generation X,25-34 years,6
South Africa,Generation X,25-34 years,61
South Africa,Generation X,25-34 years,12
South Africa,Generation X,25-34 years,90
South Africa,Generation X,25-34 years,20
South Africa,Generation X,25-34 years,123
South Africa,Generation X,25-34 years,17
South Africa,Generation X,25-34 years,147
South Africa,Generation X,25-34 years,24
South Africa,Generation X,25-34 years,86
South Africa,Generation X,25-34 years,18
South Africa,Generation X,25-34 years,103
South Africa,Generation X,25-34 years,20
South Africa,Generation X,25-34 years,80
South Africa,Generation X,25-34 years,18
South Africa,Generation X,25-34 years,106
South Africa,Generation X,35-54 years,85
South Africa,Generation X,35-54 years,28
South Africa,Generation X,25-34 years,20
South Africa,Generation X,35-54 years,87
South Africa,Generation X,35-54 years,13
South Africa,Generation X,35-54 years,88
South Africa,Generation X,35-54 years,26
South Africa,Generation X,35-54 years,128
South Africa,Generation X,35-54 years,29
South Africa,Generation X,35-54 years,127
South Africa,Generation X,35-54 years,23
South Africa,Generation X,35-54 years,101
South Africa,Generation X,35-54 years,26
Spain,Generation X,15-24 years,176
Spain,Generation X,15-24 years,43
Spain,Generation X,5-14 years,8
Spain,Generation X,5-14 years,1
Spain,Generation X,15-24 years,227
Spain,Generation X,15-24 years,54
Spain,Generation X,5-14 years,20
Spain,Generation X,5-14 years,9
Spain,Generation X,15-24 years,216
Spain,Generation X,15-24 years,68
Spain,Generation X,5-14 years,17
Spain,Generation X,5-14 years,2
Spain,Generation X,15-24 years,284
Spain,Generation X,15-24 years,59
Spain,Generation X,5-14 years,21
Spain,Generation X,5-14 years,1
Spain,Generation X,15-24 years,284
Spain,Generation X,15-24 years,60
Spain,Generation X,5-14 years,18
Spain,Generation X,5-14 years,6
Spain,Generation X,15-24 years,240
Spain,Generation X,15-24 years,54
Spain,Generation X,5-14 years,19
Spain,Generation X,5-14 years,6
Spain,Generation X,15-24 years,238
Spain,Generation X,15-24 years,71
Spain,Generation X,15-24 years,225
Spain,Generation X,15-24 years,42
Spain,Generation X,15-24 years,246
Spain,Generation X,15-24 years,53
Spain,Generation X,15-24 years,253
Spain,Generation X,15-24 years,56
Spain,Generation X,25-34 years,398
Spain,Generation X,15-24 years,287
Spain,Generation X,25-34 years,69
Spain,Generation X,15-24 years,65
Spain,Generation X,25-34 years,406
Spain,Generation X,15-24 years,278
Spain,Generation X,25-34 years,110
Spain,Generation X,15-24 years,70
Spain,Generation X,25-34 years,421
Spain,Generation X,15-24 years,257
Spain,Generation X,25-34 years,87
Spain,Generation X,15-24 years,70
Spain,Generation X,25-34 years,443
Spain,Generation X,15-24 years,249
Spain,Generation X,25-34 years,99
Spain,Generation X,15-24 years,44
Spain,Generation X,25-34 years,368
Spain,Generation X,15-24 years,218
Spain,Generation X,15-24 years,61
Spain,Generation X,25-34 years,64
Spain,Generation X,25-34 years,400
Spain,Generation X,15-24 years,229
Spain,Generation X,25-34 years,107
Spain,Generation X,15-24 years,43
Spain,Generation X,25-34 years,407
Spain,Generation X,25-34 years,93
Spain,Generation X,25-34 years,414
Spain,Generation X,25-34 years,103
Spain,Generation X,25-34 years,459
Spain,Generation X,25-34 years,93
Spain,Generation X,25-34 years,421
Spain,Generation X,25-34 years,89
Spain,Generation X,25-34 years,402
Spain,Generation X,25-34 years,117
Spain,Generation X,25-34 years,368
Spain,Generation X,25-34 years,87
Spain,Generation X,25-34 years,332
Spain,Generation X,25-34 years,97
Spain,Generation X,25-34 years,379
Spain,Generation X,25-34 years,87
Spain,Generation X,25-34 years,344
Spain,Generation X,25-34 years,80
Spain,Generation X,35-54 years,971
Spain,Generation X,25-34 years,272
Spain,Generation X,35-54 years,281
Spain,Generation X,25-34 years,59
Spain,Generation X,35-54 years,942
Spain,Generation X,35-54 years,290
Spain,Generation X,35-54 years,1016
Spain,Generation X,35-54 years,333
Spain,Generation X,35-54 years,1174
Spain,Generation X,35-54 years,373
Spain,Generation X,35-54 years,1184
Spain,Generation X,35-54 years,380
Spain,Generation X,35-54 years,1015
Spain,Generation X,35-54 years,360
Sri Lanka,Generation X,15-24 years,1432
Sri Lanka,Generation X,15-24 years,943
Sri Lanka,Generation X,5-14 years,71
Sri Lanka,Generation X,5-14 years,55
Sri Lanka,Generation X,15-24 years,1304
Sri Lanka,Generation X,15-24 years,804
Sri Lanka,Generation X,5-14 years,48
Sri Lanka,Generation X,5-14 years,35
Sri Lanka,Generation X,25-34 years,918
Sri Lanka,Generation X,15-24 years,768
Sri Lanka,Generation X,15-24 years,500
Sri Lanka,Generation X,25-34 years,284
Sri Lanka,Generation X,25-34 years,1109
Sri Lanka,Generation X,15-24 years,924
Sri Lanka,Generation X,15-24 years,623
Sri Lanka,Generation X,25-34 years,341
Sri Lanka,Generation X,25-34 years,968
Sri Lanka,Generation X,15-24 years,740
Sri Lanka,Generation X,15-24 years,522
Sri Lanka,Generation X,25-34 years,310
Sri Lanka,Generation X,25-34 years,997
Sri Lanka,Generation X,15-24 years,765
Sri Lanka,Generation X,15-24 years,536
Sri Lanka,Generation X,25-34 years,303
Sri Lanka,Generation X,25-34 years,873
Sri Lanka,Generation X,15-24 years,615
Sri Lanka,Generation X,15-24 years,504
Sri Lanka,Generation X,25-34 years,288
Sri Lanka,Generation X,25-34 years,755
Sri Lanka,Generation X,25-34 years,224
Sri Lanka,Generation X,25-34 years,639
Sri Lanka,Generation X,25-34 years,213
Sri Lanka,Generation X,25-34 years,650
Sri Lanka,Generation X,25-34 years,186
Sri Lanka,Generation X,25-34 years,573
Sri Lanka,Generation X,25-34 years,194
Suriname,Generation X,15-24 years,17
Suriname,Generation X,15-24 years,7
Suriname,Generation X,5-14 years,2
Suriname,Generation X,5-14 years,1
Suriname,Generation X,15-24 years,13
Suriname,Generation X,15-24 years,6
Suriname,Generation X,5-14 years,1
Suriname,Generation X,5-14 years,0
Suriname,Generation X,15-24 years,8
Suriname,Generation X,15-24 years,8
Suriname,Generation X,5-14 years,1
Suriname,Generation X,5-14 years,0
Suriname,Generation X,15-24 years,10
Suriname,Generation X,15-24 years,9
Suriname,Generation X,5-14 years,0
Suriname,Generation X,5-14 years,0
Suriname,Generation X,15-24 years,11
Suriname,Generation X,15-24 years,3
Suriname,Generation X,5-14 years,0
Suriname,Generation X,5-14 years,0
Suriname,Generation X,15-24 years,7
Suriname,Generation X,15-24 years,2
Suriname,Generation X,5-14 years,1
Suriname,Generation X,5-14 years,0
Suriname,Generation X,15-24 years,9
Suriname,Generation X,15-24 years,5
Suriname,Generation X,15-24 years,9
Suriname,Generation X,15-24 years,6
Suriname,Generation X,25-34 years,14
Suriname,Generation X,15-24 years,12
Suriname,Generation X,15-24 years,5
Suriname,Generation X,25-34 years,4
Suriname,Generation X,25-34 years,6
Suriname,Generation X,15-24 years,3
Suriname,Generation X,15-24 years,1
Suriname,Generation X,25-34 years,0
Suriname,Generation X,15-24 years,5
Suriname,Generation X,25-34 years,5
Suriname,Generation X,25-34 years,3
Suriname,Generation X,15-24 years,2
Suriname,Generation X,25-34 years,7
Suriname,Generation X,25-34 years,4
Suriname,Generation X,15-24 years,2
Suriname,Generation X,15-24 years,1
Suriname,Generation X,25-34 years,9
Suriname,Generation X,15-24 years,8
Suriname,Generation X,15-24 years,5
Suriname,Generation X,25-34 years,2
Suriname,Generation X,25-34 years,11
Suriname,Generation X,15-24 years,9
Suriname,Generation X,25-34 years,6
Suriname,Generation X,15-24 years,3
Suriname,Generation X,25-34 years,21
Suriname,Generation X,25-34 years,5
Suriname,Generation X,25-34 years,15
Suriname,Generation X,25-34 years,5
Suriname,Generation X,25-34 years,20
Suriname,Generation X,25-34 years,6
Suriname,Generation X,25-34 years,8
Suriname,Generation X,25-34 years,1
Suriname,Generation X,25-34 years,18
Suriname,Generation X,25-34 years,4
Suriname,Generation X,25-34 years,16
Suriname,Generation X,25-34 years,6
Suriname,Generation X,25-34 years,24
Suriname,Generation X,25-34 years,6
Suriname,Generation X,25-34 years,23
Suriname,Generation X,25-34 years,4
Suriname,Generation X,25-34 years,18
Suriname,Generation X,25-34 years,4
Suriname,Generation X,35-54 years,40
Suriname,Generation X,25-34 years,19
Suriname,Generation X,35-54 years,14
Suriname,Generation X,25-34 years,7
Suriname,Generation X,35-54 years,39
Suriname,Generation X,35-54 years,9
Suriname,Generation X,35-54 years,37
Suriname,Generation X,35-54 years,7
Suriname,Generation X,35-54 years,39
Suriname,Generation X,35-54 years,8
Suriname,Generation X,35-54 years,38
Suriname,Generation X,35-54 years,9
Sweden,Generation X,15-24 years,102
Sweden,Generation X,15-24 years,32
Sweden,Generation X,5-14 years,2
Sweden,Generation X,5-14 years,0
Sweden,Generation X,15-24 years,110
Sweden,Generation X,15-24 years,34
Sweden,Generation X,5-14 years,3
Sweden,Generation X,5-14 years,1
Sweden,Generation X,15-24 years,120
Sweden,Generation X,15-24 years,48
Sweden,Generation X,5-14 years,2
Sweden,Generation X,5-14 years,0
Sweden,Generation X,15-24 years,88
Sweden,Generation X,15-24 years,30
Sweden,Generation X,5-14 years,4
Sweden,Generation X,5-14 years,1
Sweden,Generation X,15-24 years,100
Sweden,Generation X,15-24 years,28
Sweden,Generation X,15-24 years,58
Sweden,Generation X,15-24 years,37
Sweden,Generation X,15-24 years,68
Sweden,Generation X,15-24 years,36
Sweden,Generation X,15-24 years,74
Sweden,Generation X,15-24 years,19
Sweden,Generation X,25-34 years,134
Sweden,Generation X,15-24 years,75
Sweden,Generation X,25-34 years,39
Sweden,Generation X,15-24 years,28
Sweden,Generation X,25-34 years,141
Sweden,Generation X,15-24 years,66
Sweden,Generation X,25-34 years,45
Sweden,Generation X,15-24 years,24
Sweden,Generation X,25-34 years,125
Sweden,Generation X,15-24 years,63
Sweden,Generation X,25-34 years,42
Sweden,Generation X,15-24 years,34
Sweden,Generation X,25-34 years,119
Sweden,Generation X,15-24 years,57
Sweden,Generation X,25-34 years,35
Sweden,Generation X,15-24 years,28
Sweden,Generation X,25-34 years,103
Sweden,Generation X,15-24 years,78
Sweden,Generation X,25-34 years,45
Sweden,Generation X,15-24 years,32
Sweden,Generation X,25-34 years,114
Sweden,Generation X,15-24 years,63
Sweden,Generation X,15-24 years,26
Sweden,Generation X,25-34 years,30
Sweden,Generation X,25-34 years,104
Sweden,Generation X,25-34 years,29
Sweden,Generation X,25-34 years,101
Sweden,Generation X,25-34 years,36
Sweden,Generation X,25-34 years,85
Sweden,Generation X,25-34 years,58
Sweden,Generation X,25-34 years,84
Sweden,Generation X,25-34 years,32
Sweden,Generation X,25-34 years,95
Sweden,Generation X,25-34 years,40
Sweden,Generation X,25-34 years,79
Sweden,Generation X,25-34 years,41
Sweden,Generation X,25-34 years,103
Sweden,Generation X,25-34 years,28
Sweden,Generation X,25-34 years,96
Sweden,Generation X,25-34 years,42
Sweden,Generation X,25-34 years,111
Sweden,Generation X,25-34 years,33
Sweden,Generation X,35-54 years,280
Sweden,Generation X,25-34 years,106
Sweden,Generation X,35-54 years,100
Sweden,Generation X,25-34 years,31
Sweden,Generation X,35-54 years,263
Sweden,Generation X,35-54 years,103
Sweden,Generation X,35-54 years,257
Sweden,Generation X,35-54 years,140
Sweden,Generation X,35-54 years,266
Sweden,Generation X,35-54 years,117
Sweden,Generation X,35-54 years,238
Sweden,Generation X,35-54 years,135
Sweden,Generation X,35-54 years,288
Sweden,Generation X,35-54 years,100
Sweden,Generation X,35-54 years,266
Sweden,Generation X,35-54 years,119
Switzerland,Generation X,25-34 years,146
Switzerland,Generation X,15-24 years,104
Switzerland,Generation X,25-34 years,45
Switzerland,Generation X,15-24 years,28
Switzerland,Generation X,25-34 years,153
Switzerland,Generation X,15-24 years,105
Switzerland,Generation X,25-34 years,50
Switzerland,Generation X,15-24 years,23
Switzerland,Generation X,25-34 years,147
Switzerland,Generation X,15-24 years,97
Switzerland,Generation X,25-34 years,43
Switzerland,Generation X,15-24 years,23
Switzerland,Generation X,25-34 years,159
Switzerland,Generation X,15-24 years,92
Switzerland,Generation X,15-24 years,23
Switzerland,Generation X,25-34 years,30
Switzerland,Generation X,25-34 years,133
Switzerland,Generation X,15-24 years,85
Switzerland,Generation X,25-34 years,37
Switzerland,Generation X,15-24 years,21
Switzerland,Generation X,25-34 years,147
Switzerland,Generation X,15-24 years,79
Switzerland,Generation X,25-34 years,47
Switzerland,Generation X,15-24 years,20
Switzerland,Generation X,25-34 years,101
Switzerland,Generation X,25-34 years,35
Switzerland,Generation X,25-34 years,140
Switzerland,Generation X,25-34 years,31
Switzerland,Generation X,25-34 years,85
Switzerland,Generation X,25-34 years,28
Switzerland,Generation X,25-34 years,86
Switzerland,Generation X,25-34 years,34
Switzerland,Generation X,25-34 years,90
Switzerland,Generation X,25-34 years,40
Switzerland,Generation X,25-34 years,95
Switzerland,Generation X,25-34 years,34
Switzerland,Generation X,25-34 years,80
Switzerland,Generation X,25-34 years,32
Switzerland,Generation X,25-34 years,79
Switzerland,Generation X,25-34 years,35
Switzerland,Generation X,25-34 years,72
Switzerland,Generation X,25-34 years,25
Switzerland,Generation X,35-54 years,267
Switzerland,Generation X,25-34 years,74
Switzerland,Generation X,35-54 years,103
Switzerland,Generation X,25-34 years,32
Switzerland,Generation X,35-54 years,261
Switzerland,Generation X,35-54 years,98
Switzerland,Generation X,35-54 years,251
Switzerland,Generation X,35-54 years,104
Switzerland,Generation X,35-54 years,255
Switzerland,Generation X,35-54 years,100
Switzerland,Generation X,35-54 years,245
Switzerland,Generation X,35-54 years,95
Switzerland,Generation X,35-54 years,242
Switzerland,Generation X,35-54 years,111
Thailand,Generation X,15-24 years,593
Thailand,Generation X,15-24 years,573
Thailand,Generation X,5-14 years,46
Thailand,Generation X,5-14 years,29
Thailand,Generation X,15-24 years,555
Thailand,Generation X,15-24 years,485
Thailand,Generation X,5-14 years,39
Thailand,Generation X,5-14 years,32
Thailand,Generation X,15-24 years,621
Thailand,Generation X,15-24 years,531
Thailand,Generation X,5-14 years,47
Thailand,Generation X,5-14 years,41
Thailand,Generation X,15-24 years,753
Thailand,Generation X,15-24 years,511
Thailand,Generation X,5-14 years,51
Thailand,Generation X,5-14 years,43
Thailand,Generation X,15-24 years,768
Thailand,Generation X,15-24 years,460
Thailand,Generation X,15-24 years,715
Thailand,Generation X,15-24 years,475
Thailand,Generation X,15-24 years,483
Thailand,Generation X,15-24 years,255
Thailand,Generation X,25-34 years,931
Thailand,Generation X,15-24 years,847
Thailand,Generation X,15-24 years,362
Thailand,Generation X,25-34 years,287
Thailand,Generation X,25-34 years,1040
Thailand,Generation X,15-24 years,988
Thailand,Generation X,25-34 years,321
Thailand,Generation X,15-24 years,341
Thailand,Generation X,25-34 years,1018
Thailand,Generation X,15-24 years,873
Thailand,Generation X,15-24 years,268
Thailand,Generation X,25-34 years,237
Thailand,Generation X,25-34 years,1222
Thailand,Generation X,15-24 years,990
Thailand,Generation X,15-24 years,304
Thailand,Generation X,25-34 years,286
Thailand,Generation X,25-34 years,1272
Thailand,Generation X,15-24 years,983
Thailand,Generation X,25-34 years,324
Thailand,Generation X,15-24 years,283
Thailand,Generation X,25-34 years,1284
Thailand,Generation X,15-24 years,961
Thailand,Generation X,15-24 years,248
Thailand,Generation X,25-34 years,261
Thailand,Generation X,25-34 years,1063
Thailand,Generation X,25-34 years,287
Thailand,Generation X,25-34 years,912
Thailand,Generation X,25-34 years,248
Thailand,Generation X,25-34 years,915
Thailand,Generation X,25-34 years,220
Thailand,Generation X,25-34 years,838
Thailand,Generation X,25-34 years,187
Thailand,Generation X,25-34 years,765
Thailand,Generation X,25-34 years,139
Thailand,Generation X,25-34 years,798
Thailand,Generation X,25-34 years,159
Thailand,Generation X,25-34 years,757
Thailand,Generation X,25-34 years,143
Thailand,Generation X,25-34 years,707
Thailand,Generation X,25-34 years,142
Thailand,Generation X,25-34 years,688
Thailand,Generation X,35-54 years,1166
Thailand,Generation X,35-54 years,345
Thailand,Generation X,25-34 years,164
Thailand,Generation X,35-54 years,1227
Thailand,Generation X,35-54 years,361
Thailand,Generation X,35-54 years,1234
Thailand,Generation X,35-54 years,394
Thailand,Generation X,35-54 years,1313
Thailand,Generation X,35-54 years,382
Thailand,Generation X,35-54 years,1274
Thailand,Generation X,35-54 years,388
Thailand,Generation X,35-54 years,1482
Thailand,Generation X,35-54 years,363
Thailand,Generation X,35-54 years,1421
Thailand,Generation X,35-54 years,375
Trinidad and Tobago,Generation X,15-24 years,4
Trinidad and Tobago,Generation X,15-24 years,3
Trinidad and Tobago,Generation X,5-14 years,1
Trinidad and Tobago,Generation X,5-14 years,0
Trinidad and Tobago,Generation X,15-24 years,13
Trinidad and Tobago,Generation X,15-24 years,12
Trinidad and Tobago,Generation X,5-14 years,1
Trinidad and Tobago,Generation X,5-14 years,0
Trinidad and Tobago,Generation X,15-24 years,25
Trinidad and Tobago,Generation X,15-24 years,8
Trinidad and Tobago,Generation X,5-14 years,1
Trinidad and Tobago,Generation X,5-14 years,1
Trinidad and Tobago,Generation X,15-24 years,22
Trinidad and Tobago,Generation X,15-24 years,10
Trinidad and Tobago,Generation X,5-14 years,4
Trinidad and Tobago,Generation X,5-14 years,0
Trinidad and Tobago,Generation X,15-24 years,30
Trinidad and Tobago,Generation X,15-24 years,20
Trinidad and Tobago,Generation X,5-14 years,3
Trinidad and Tobago,Generation X,5-14 years,2
Trinidad and Tobago,Generation X,15-24 years,30
Trinidad and Tobago,Generation X,15-24 years,17
Trinidad and Tobago,Generation X,5-14 years,3
Trinidad and Tobago,Generation X,5-14 years,1
Trinidad and Tobago,Generation X,15-24 years,42
Trinidad and Tobago,Generation X,15-24 years,11
Trinidad and Tobago,Generation X,15-24 years,31
Trinidad and Tobago,Generation X,15-24 years,9
Trinidad and Tobago,Generation X,15-24 years,26
Trinidad and Tobago,Generation X,15-24 years,9
Trinidad and Tobago,Generation X,15-24 years,20
Trinidad and Tobago,Generation X,15-24 years,10
Trinidad and Tobago,Generation X,25-34 years,42
Trinidad and Tobago,Generation X,15-24 years,17
Trinidad and Tobago,Generation X,25-34 years,10
Trinidad and Tobago,Generation X,15-24 years,10
Trinidad and Tobago,Generation X,25-34 years,29
Trinidad and Tobago,Generation X,15-24 years,16
Trinidad and Tobago,Generation X,15-24 years,15
Trinidad and Tobago,Generation X,25-34 years,6
Trinidad and Tobago,Generation X,25-34 years,34
Trinidad and Tobago,Generation X,15-24 years,25
Trinidad and Tobago,Generation X,15-24 years,13
Trinidad and Tobago,Generation X,25-34 years,8
Trinidad and Tobago,Generation X,25-34 years,32
Trinidad and Tobago,Generation X,15-24 years,23
Trinidad and Tobago,Generation X,15-24 years,10
Trinidad and Tobago,Generation X,25-34 years,7
Trinidad and Tobago,Generation X,25-34 years,28
Trinidad and Tobago,Generation X,15-24 years,16
Trinidad and Tobago,Generation X,25-34 years,8
Trinidad and Tobago,Generation X,15-24 years,8
Trinidad and Tobago,Generation X,25-34 years,30
Trinidad and Tobago,Generation X,15-24 years,25
Trinidad and Tobago,Generation X,15-24 years,9
Trinidad and Tobago,Generation X,25-34 years,5
Trinidad and Tobago,Generation X,25-34 years,26
Trinidad and Tobago,Generation X,25-34 years,4
Trinidad and Tobago,Generation X,25-34 years,29
Trinidad and Tobago,Generation X,25-34 years,9
Trinidad and Tobago,Generation X,25-34 years,25
Trinidad and Tobago,Generation X,25-34 years,5
Trinidad and Tobago,Generation X,25-34 years,41
Trinidad and Tobago,Generation X,25-34 years,6
Trinidad and Tobago,Generation X,25-34 years,30
Trinidad and Tobago,Generation X,25-34 years,5
Trinidad and Tobago,Generation X,25-34 years,24
Trinidad and Tobago,Generation X,25-34 years,5
Trinidad and Tobago,Generation X,25-34 years,38
Trinidad and Tobago,Generation X,25-34 years,6
Trinidad and Tobago,Generation X,25-34 years,37
Trinidad and Tobago,Generation X,25-34 years,5
Trinidad and Tobago,Generation X,25-34 years,27
Trinidad and Tobago,Generation X,25-34 years,5
Trinidad and Tobago,Generation X,25-34 years,38
Trinidad and Tobago,Generation X,35-54 years,48
Trinidad and Tobago,Generation X,25-34 years,9
Trinidad and Tobago,Generation X,35-54 years,8
Trinidad and Tobago,Generation X,35-54 years,41
Trinidad and Tobago,Generation X,35-54 years,8
